country,variant,freq,year,netmigrationrateper1000pop
112,estimates,5yearly,1950,-8.612
112,estimates,5yearly,1955,-4.116
112,estimates,5yearly,1960,-2.994
112,estimates,5yearly,1965,1.495
112,estimates,5yearly,1970,0.812
112,estimates,5yearly,1975,0.808
112,estimates,5yearly,1980,0.962
112,estimates,5yearly,1985,-0.456
112,estimates,5yearly,1990,-1.239
112,estimates,5yearly,1995,1.119
112,estimates,5yearly,2000,-0.131
112,estimates,5yearly,2005,1.339
112,estimates,5yearly,2010,1.599
112,medium_variant,5yearly,2015,0.212
112,medium_variant,5yearly,2020,0.214
112,medium_variant,5yearly,2025,0.217
112,medium_variant,5yearly,2030,0.22
112,medium_variant,5yearly,2035,0.224
112,medium_variant,5yearly,2040,0.228
112,medium_variant,5yearly,2045,0.232
112,medium_variant,5yearly,2050,0.223
112,medium_variant,5yearly,2055,0.215
112,medium_variant,5yearly,2060,0.207
112,medium_variant,5yearly,2065,0.198
112,medium_variant,5yearly,2070,0.188
112,medium_variant,5yearly,2075,0.178
112,medium_variant,5yearly,2080,0.167
112,medium_variant,5yearly,2085,0.155
112,medium_variant,5yearly,2090,0.143
112,medium_variant,5yearly,2095,0.131
