country,variant,freq,year,netmigrationrateper1000pop
643,estimates,5yearly,1950,0.061
643,estimates,5yearly,1955,-2.099
643,estimates,5yearly,1960,-2.264
643,estimates,5yearly,1965,-0.862
643,estimates,5yearly,1970,-0.44
643,estimates,5yearly,1975,0.941
643,estimates,5yearly,1980,1.576
643,estimates,5yearly,1985,1.248
643,estimates,5yearly,1990,3.407
643,estimates,5yearly,1995,3.133
643,estimates,5yearly,2000,2.393
643,estimates,5yearly,2005,3.009
643,estimates,5yearly,2010,1.418
643,medium_variant,5yearly,2015,1.112
643,medium_variant,5yearly,2020,0.698
643,medium_variant,5yearly,2025,0.706
643,medium_variant,5yearly,2030,0.718
643,medium_variant,5yearly,2035,0.73
643,medium_variant,5yearly,2040,0.741
643,medium_variant,5yearly,2045,0.749
643,medium_variant,5yearly,2050,0.72
643,medium_variant,5yearly,2055,0.69
643,medium_variant,5yearly,2060,0.66
643,medium_variant,5yearly,2065,0.629
643,medium_variant,5yearly,2070,0.596
643,medium_variant,5yearly,2075,0.56
643,medium_variant,5yearly,2080,0.522
643,medium_variant,5yearly,2085,0.482
643,medium_variant,5yearly,2090,0.442
643,medium_variant,5yearly,2095,0.403
