country,variant,freq,year,netmigrationrateper1000pop
662,estimates,5yearly,1950,-21.513
662,estimates,5yearly,1955,-28.186
662,estimates,5yearly,1960,-20.133
662,estimates,5yearly,1965,-15.358
662,estimates,5yearly,1970,-18.041
662,estimates,5yearly,1975,-15.687
662,estimates,5yearly,1980,-13.324
662,estimates,5yearly,1985,-6.443
662,estimates,5yearly,1990,-6.74
662,estimates,5yearly,1995,-1.247
662,estimates,5yearly,2000,-0.283
662,estimates,5yearly,2005,3.39
662,estimates,5yearly,2010,0.046
662,medium_variant,5yearly,2015,0.045
662,medium_variant,5yearly,2020,0.044
662,medium_variant,5yearly,2025,0.043
662,medium_variant,5yearly,2030,0.043
662,medium_variant,5yearly,2035,0.043
662,medium_variant,5yearly,2040,0.043
662,medium_variant,5yearly,2045,0.044
662,medium_variant,5yearly,2050,0.049
662,medium_variant,5yearly,2055,0.041
662,medium_variant,5yearly,2060,0.047
662,medium_variant,5yearly,2065,0.038
662,medium_variant,5yearly,2070,0.045
662,medium_variant,5yearly,2075,0.036
662,medium_variant,5yearly,2080,0.043
662,medium_variant,5yearly,2085,0.034
662,medium_variant,5yearly,2090,0.041
662,medium_variant,5yearly,2095,0.031
662,estimates,5yearly,Regi,Saint Lucia
662,medium_variant,5yearly,Regi,Saint Lucia
