country,variant,freq,year,netmigrationrateper1000pop
830,estimates,5yearly,1950,4.207
830,estimates,5yearly,1955,4.187
830,estimates,5yearly,1960,5.23
830,estimates,5yearly,1965,6.571
830,estimates,5yearly,1970,6.866
830,estimates,5yearly,1975,2.711
830,estimates,5yearly,1980,8.213
830,estimates,5yearly,1985,8.868
830,estimates,5yearly,1990,2.978
830,estimates,5yearly,1995,5.162
830,estimates,5yearly,2000,6.062
830,estimates,5yearly,2005,5.708
830,estimates,5yearly,2010,4.52
830,medium_variant,5yearly,2015,4.411
830,medium_variant,5yearly,2020,4.316
830,medium_variant,5yearly,2025,4.233
830,medium_variant,5yearly,2030,4.165
830,medium_variant,5yearly,2035,4.113
830,medium_variant,5yearly,2040,4.076
830,medium_variant,5yearly,2045,4.054
830,medium_variant,5yearly,2050,3.844
830,medium_variant,5yearly,2055,3.64
830,medium_variant,5yearly,2060,3.439
830,medium_variant,5yearly,2065,3.237
830,medium_variant,5yearly,2070,3.035
830,medium_variant,5yearly,2075,2.832
830,medium_variant,5yearly,2080,2.632
830,medium_variant,5yearly,2085,2.434
830,medium_variant,5yearly,2090,2.233
830,medium_variant,5yearly,2095,2.033
830,estimates,5yearly,Regi,Channel Islands
830,medium_variant,5yearly,Regi,Channel Islands
