country,variant,freq,year,netmigrationrateper1000pop
454,estimates,5yearly,1950,-2.149
454,estimates,5yearly,1955,-2.496
454,estimates,5yearly,1960,-3.227
454,estimates,5yearly,1965,-2.86
454,estimates,5yearly,1970,-2.118
454,estimates,5yearly,1975,-1.164
454,estimates,5yearly,1980,-0.856
454,estimates,5yearly,1985,21.46
454,estimates,5yearly,1990,-19.412
454,estimates,5yearly,1995,-0.692
454,estimates,5yearly,2000,-0.603
454,estimates,5yearly,2005,-0.522
454,estimates,5yearly,2010,-0.367
454,medium_variant,5yearly,2015,-0.634
454,medium_variant,5yearly,2020,-0.551
454,medium_variant,5yearly,2025,-0.241
454,medium_variant,5yearly,2030,-0.212
454,medium_variant,5yearly,2035,-0.188
454,medium_variant,5yearly,2040,-0.168
454,medium_variant,5yearly,2045,-0.151
454,medium_variant,5yearly,2050,-0.13
454,medium_variant,5yearly,2055,-0.113
454,medium_variant,5yearly,2060,-0.098
454,medium_variant,5yearly,2065,-0.086
454,medium_variant,5yearly,2070,-0.076
454,medium_variant,5yearly,2075,-0.067
454,medium_variant,5yearly,2080,-0.059
454,medium_variant,5yearly,2085,-0.052
454,medium_variant,5yearly,2090,-0.046
454,medium_variant,5yearly,2095,-0.04
454,estimates,5yearly,Regi,Malawi
454,medium_variant,5yearly,Regi,Malawi
