country,variant,freq,year,netmigrationrateper1000pop
854,estimates,5yearly,1950,-4.643
854,estimates,5yearly,1955,-4.372
854,estimates,5yearly,1960,-5.787
854,estimates,5yearly,1965,-5.36
854,estimates,5yearly,1970,-5.782
854,estimates,5yearly,1975,-6.701
854,estimates,5yearly,1980,-5.976
854,estimates,5yearly,1985,-4.443
854,estimates,5yearly,1990,-3.174
854,estimates,5yearly,1995,-2.535
854,estimates,5yearly,2000,-1.998
854,estimates,5yearly,2005,-1.723
854,estimates,5yearly,2010,-1.483
854,medium_variant,5yearly,2015,-1.282
854,medium_variant,5yearly,2020,-1.114
854,medium_variant,5yearly,2025,-0.973
854,medium_variant,5yearly,2030,-0.856
854,medium_variant,5yearly,2035,-0.758
854,medium_variant,5yearly,2040,-0.676
854,medium_variant,5yearly,2045,-0.608
854,medium_variant,5yearly,2050,-0.524
854,medium_variant,5yearly,2055,-0.453
854,medium_variant,5yearly,2060,-0.394
854,medium_variant,5yearly,2065,-0.344
854,medium_variant,5yearly,2070,-0.3
854,medium_variant,5yearly,2075,-0.263
854,medium_variant,5yearly,2080,-0.231
854,medium_variant,5yearly,2085,-0.203
854,medium_variant,5yearly,2090,-0.178
854,medium_variant,5yearly,2095,-0.156
