country,variant,freq,year,netmigrationrateper1000pop
583,estimates,5yearly,1950,0
583,estimates,5yearly,1955,0
583,estimates,5yearly,1960,0
583,estimates,5yearly,1965,0
583,estimates,5yearly,1970,-25.677
583,estimates,5yearly,1975,-1.61
583,estimates,5yearly,1980,0
583,estimates,5yearly,1985,-5.408
583,estimates,5yearly,1990,-4.383
583,estimates,5yearly,1995,-25.337
583,estimates,5yearly,2000,-24.061
583,estimates,5yearly,2005,-23.129
583,estimates,5yearly,2010,-15.75
583,medium_variant,5yearly,2015,-11.31
583,medium_variant,5yearly,2020,-9.089
583,medium_variant,5yearly,2025,-6.965
583,medium_variant,5yearly,2030,-6.694
583,medium_variant,5yearly,2035,-6.502
583,medium_variant,5yearly,2040,-6.373
583,medium_variant,5yearly,2045,-6.281
583,medium_variant,5yearly,2050,-5.891
583,medium_variant,5yearly,2055,-5.529
583,medium_variant,5yearly,2060,-5.214
583,medium_variant,5yearly,2065,-4.938
583,medium_variant,5yearly,2070,-4.705
583,medium_variant,5yearly,2075,-4.492
583,medium_variant,5yearly,2080,-4.274
583,medium_variant,5yearly,2085,-4.054
583,medium_variant,5yearly,2090,-3.815
583,medium_variant,5yearly,2095,-3.563
