country,variant,freq,year,netmigrationrateper1000pop
180,estimates,5yearly,1950,0
180,estimates,5yearly,1955,1.043
180,estimates,5yearly,1960,1.504
180,estimates,5yearly,1965,2.589
180,estimates,5yearly,1970,0.256
180,estimates,5yearly,1975,0.818
180,estimates,5yearly,1980,-3.178
180,estimates,5yearly,1985,0.462
180,estimates,5yearly,1990,6.836
180,estimates,5yearly,1995,-4.54
180,estimates,5yearly,2000,-0.949
180,estimates,5yearly,2005,-0.146
180,estimates,5yearly,2010,0.043
180,medium_variant,5yearly,2015,0.288
180,medium_variant,5yearly,2020,0
180,medium_variant,5yearly,2025,-0.134
180,medium_variant,5yearly,2030,-0.116
180,medium_variant,5yearly,2035,-0.102
180,medium_variant,5yearly,2040,-0.09
180,medium_variant,5yearly,2045,-0.08
180,medium_variant,5yearly,2050,-0.069
180,medium_variant,5yearly,2055,-0.059
180,medium_variant,5yearly,2060,-0.051
180,medium_variant,5yearly,2065,-0.044
180,medium_variant,5yearly,2070,-0.039
180,medium_variant,5yearly,2075,-0.034
180,medium_variant,5yearly,2080,-0.03
180,medium_variant,5yearly,2085,-0.026
180,medium_variant,5yearly,2090,-0.023
180,medium_variant,5yearly,2095,-0.02
