country,variant,freq,year,netmigrationrateper1000pop
422,estimates,5yearly,1950,0.225
422,estimates,5yearly,1955,4.795
422,estimates,5yearly,1960,2.053
422,estimates,5yearly,1965,-6.379
422,estimates,5yearly,1970,-0.821
422,estimates,5yearly,1975,-20.845
422,estimates,5yearly,1980,-16.235
422,estimates,5yearly,1985,-16.956
422,estimates,5yearly,1990,6.276
422,estimates,5yearly,1995,-1.878
422,estimates,5yearly,2000,30.468
422,estimates,5yearly,2005,8.812
422,estimates,5yearly,2010,49.074
422,medium_variant,5yearly,2015,-5.054
422,medium_variant,5yearly,2020,-24.084
422,medium_variant,5yearly,2025,-16.401
422,medium_variant,5yearly,2030,-6.353
422,medium_variant,5yearly,2035,-0.746
422,medium_variant,5yearly,2040,-0.74
422,medium_variant,5yearly,2045,-0.739
422,medium_variant,5yearly,2050,-0.703
422,medium_variant,5yearly,2055,-0.669
422,medium_variant,5yearly,2060,-0.637
422,medium_variant,5yearly,2065,-0.609
422,medium_variant,5yearly,2070,-0.585
422,medium_variant,5yearly,2075,-0.562
422,medium_variant,5yearly,2080,-0.539
422,medium_variant,5yearly,2085,-0.514
422,medium_variant,5yearly,2090,-0.486
422,medium_variant,5yearly,2095,-0.454
422,estimates,5yearly,Regi,Lebanon
422,medium_variant,5yearly,Regi,Lebanon
