country,variant,freq,year,netmigrationrateper1000pop
604,estimates,5yearly,1950,-0.4
604,estimates,5yearly,1955,-0.467
604,estimates,5yearly,1960,-0.554
604,estimates,5yearly,1965,-0.802
604,estimates,5yearly,1970,-1.232
604,estimates,5yearly,1975,-1.215
604,estimates,5yearly,1980,-1.279
604,estimates,5yearly,1985,-1.789
604,estimates,5yearly,1990,-2.564
604,estimates,5yearly,1995,-4.324
604,estimates,5yearly,2000,-4.745
604,estimates,5yearly,2005,-3.44
604,estimates,5yearly,2010,-1.58
604,medium_variant,5yearly,2015,-1.11
604,medium_variant,5yearly,2020,-0.753
604,medium_variant,5yearly,2025,-0.497
604,medium_variant,5yearly,2030,-0.476
604,medium_variant,5yearly,2035,-0.459
604,medium_variant,5yearly,2040,-0.445
604,medium_variant,5yearly,2045,-0.435
604,medium_variant,5yearly,2050,-0.405
604,medium_variant,5yearly,2055,-0.378
604,medium_variant,5yearly,2060,-0.354
604,medium_variant,5yearly,2065,-0.332
604,medium_variant,5yearly,2070,-0.311
604,medium_variant,5yearly,2075,-0.292
604,medium_variant,5yearly,2080,-0.273
604,medium_variant,5yearly,2085,-0.254
604,medium_variant,5yearly,2090,-0.236
604,medium_variant,5yearly,2095,-0.218
