country,variant,freq,year,netmigrationrateper1000pop
144,estimates,5yearly,1950,-0.394
144,estimates,5yearly,1955,-1.608
144,estimates,5yearly,1960,-0.905
144,estimates,5yearly,1965,-0.653
144,estimates,5yearly,1970,-2.21
144,estimates,5yearly,1975,-3.3
144,estimates,5yearly,1980,-5.068
144,estimates,5yearly,1985,-1.641
144,estimates,5yearly,1990,-2.876
144,estimates,5yearly,1995,-4.987
144,estimates,5yearly,2000,-4.694
144,estimates,5yearly,2005,-5.237
144,estimates,5yearly,2010,-4.74
144,medium_variant,5yearly,2015,-4.306
144,medium_variant,5yearly,2020,-3.535
144,medium_variant,5yearly,2025,-3.503
144,medium_variant,5yearly,2030,-3.491
144,medium_variant,5yearly,2035,-3.497
144,medium_variant,5yearly,2040,-3.524
144,medium_variant,5yearly,2045,-3.575
144,medium_variant,5yearly,2050,-3.466
144,medium_variant,5yearly,2055,-3.364
144,medium_variant,5yearly,2060,-3.264
144,medium_variant,5yearly,2065,-3.162
144,medium_variant,5yearly,2070,-3.057
144,medium_variant,5yearly,2075,-2.947
144,medium_variant,5yearly,2080,-2.833
144,medium_variant,5yearly,2085,-2.713
144,medium_variant,5yearly,2090,-2.584
144,medium_variant,5yearly,2095,-2.444
144,estimates,5yearly,Regi,Sri Lanka
144,medium_variant,5yearly,Regi,Sri Lanka
