country,variant,freq,year,netmigrationrateper1000pop
380,estimates,5yearly,1950,-0.858
380,estimates,5yearly,1955,-2.281
380,estimates,5yearly,1960,-0.913
380,estimates,5yearly,1965,-0.88
380,estimates,5yearly,1970,0.071
380,estimates,5yearly,1975,0.59
380,estimates,5yearly,1980,0.939
380,estimates,5yearly,1985,-0.035
380,estimates,5yearly,1990,0.534
380,estimates,5yearly,1995,0.782
380,estimates,5yearly,2000,5.596
380,estimates,5yearly,2005,3.396
380,estimates,5yearly,2010,0.886
380,medium_variant,5yearly,2015,1.18
380,medium_variant,5yearly,2020,1.359
380,medium_variant,5yearly,2025,1.713
380,medium_variant,5yearly,2030,1.729
380,medium_variant,5yearly,2035,1.748
380,medium_variant,5yearly,2040,1.771
380,medium_variant,5yearly,2045,1.799
380,medium_variant,5yearly,2050,1.743
380,medium_variant,5yearly,2055,1.688
380,medium_variant,5yearly,2060,1.632
380,medium_variant,5yearly,2065,1.568
380,medium_variant,5yearly,2070,1.495
380,medium_variant,5yearly,2075,1.412
380,medium_variant,5yearly,2080,1.323
380,medium_variant,5yearly,2085,1.231
380,medium_variant,5yearly,2090,1.137
380,medium_variant,5yearly,2095,1.041
