country,variant,freq,year,netmigrationrateper1000pop
528,estimates,5yearly,1950,-1.637
528,estimates,5yearly,1955,-0.401
528,estimates,5yearly,1960,0.196
528,estimates,5yearly,1965,0.866
528,estimates,5yearly,1970,2.799
528,estimates,5yearly,1975,2.096
528,estimates,5yearly,1980,0.998
528,estimates,5yearly,1985,1.896
528,estimates,5yearly,1990,2.45
528,estimates,5yearly,1995,2.275
528,estimates,5yearly,2000,1.809
528,estimates,5yearly,2005,0.795
528,estimates,5yearly,2010,0.746
528,medium_variant,5yearly,2015,0.938
528,medium_variant,5yearly,2020,1.156
528,medium_variant,5yearly,2025,1.143
528,medium_variant,5yearly,2030,1.134
528,medium_variant,5yearly,2035,1.13
528,medium_variant,5yearly,2040,1.132
528,medium_variant,5yearly,2045,1.138
528,medium_variant,5yearly,2050,1.089
528,medium_variant,5yearly,2055,1.039
528,medium_variant,5yearly,2060,0.988
528,medium_variant,5yearly,2065,0.935
528,medium_variant,5yearly,2070,0.88
528,medium_variant,5yearly,2075,0.826
528,medium_variant,5yearly,2080,0.771
528,medium_variant,5yearly,2085,0.716
528,medium_variant,5yearly,2090,0.661
528,medium_variant,5yearly,2095,0.605
