country,variant,freq,year,netmigrationrateper1000pop
440,estimates,5yearly,1950,-5.646
440,estimates,5yearly,1955,-1.815
440,estimates,5yearly,1960,1.723
440,estimates,5yearly,1965,1.725
440,estimates,5yearly,1970,2.348
440,estimates,5yearly,1975,2.307
440,estimates,5yearly,1980,2.506
440,estimates,5yearly,1985,2.031
440,estimates,5yearly,1990,-5.479
440,estimates,5yearly,1995,-5.27
440,estimates,5yearly,2000,-5.79
440,estimates,5yearly,2005,-9.334
440,estimates,5yearly,2010,-9.658
440,medium_variant,5yearly,2015,-1.729
440,medium_variant,5yearly,2020,-0.709
440,medium_variant,5yearly,2025,-0.727
440,medium_variant,5yearly,2030,-0.747
440,medium_variant,5yearly,2035,-0.77
440,medium_variant,5yearly,2040,-0.794
440,medium_variant,5yearly,2045,-0.819
440,medium_variant,5yearly,2050,-0.801
440,medium_variant,5yearly,2055,-0.781
440,medium_variant,5yearly,2060,-0.758
440,medium_variant,5yearly,2065,-0.733
440,medium_variant,5yearly,2070,-0.706
440,medium_variant,5yearly,2075,-0.675
440,medium_variant,5yearly,2080,-0.641
440,medium_variant,5yearly,2085,-0.604
440,medium_variant,5yearly,2090,-0.563
440,medium_variant,5yearly,2095,-0.522
