country,variant,freq,year,netmigrationrateper1000pop
368,estimates,5yearly,1950,-0.018
368,estimates,5yearly,1955,-0.032
368,estimates,5yearly,1960,-0.048
368,estimates,5yearly,1965,-0.15
368,estimates,5yearly,1970,-0.159
368,estimates,5yearly,1975,-0.754
368,estimates,5yearly,1980,-2.736
368,estimates,5yearly,1985,-7.628
368,estimates,5yearly,1990,-1.635
368,estimates,5yearly,1995,-0.163
368,estimates,5yearly,2000,-2.106
368,estimates,5yearly,2005,-3.167
368,estimates,5yearly,2010,2.773
368,medium_variant,5yearly,2015,0.202
368,medium_variant,5yearly,2020,-0.235
368,medium_variant,5yearly,2025,-0.248
368,medium_variant,5yearly,2030,-0.177
368,medium_variant,5yearly,2035,-0.095
368,medium_variant,5yearly,2040,-0.085
368,medium_variant,5yearly,2045,-0.077
368,medium_variant,5yearly,2050,-0.067
368,medium_variant,5yearly,2055,-0.058
368,medium_variant,5yearly,2060,-0.051
368,medium_variant,5yearly,2065,-0.044
368,medium_variant,5yearly,2070,-0.039
368,medium_variant,5yearly,2075,-0.034
368,medium_variant,5yearly,2080,-0.03
368,medium_variant,5yearly,2085,-0.026
368,medium_variant,5yearly,2090,-0.023
368,medium_variant,5yearly,2095,-0.02
368,estimates,5yearly,Regi,Iraq
368,medium_variant,5yearly,Regi,Iraq
