country,variant,freq,year,netmigrationrateper1000pop
512,estimates,5yearly,1950,-4.201
512,estimates,5yearly,1955,-3.818
512,estimates,5yearly,1960,-3.399
512,estimates,5yearly,1965,-1.483
512,estimates,5yearly,1970,6.344
512,estimates,5yearly,1975,15.009
512,estimates,5yearly,1980,12.289
512,estimates,5yearly,1985,1.349
512,estimates,5yearly,1990,10.427
512,estimates,5yearly,1995,-17.295
512,estimates,5yearly,2000,1.255
512,estimates,5yearly,2005,19.234
512,estimates,5yearly,2010,45.158
512,medium_variant,5yearly,2015,25.884
512,medium_variant,5yearly,2020,4.104
512,medium_variant,5yearly,2025,2.092
512,medium_variant,5yearly,2030,0.0
512,medium_variant,5yearly,2035,0.0
512,medium_variant,5yearly,2040,0.0
512,medium_variant,5yearly,2045,0.601
512,medium_variant,5yearly,2050,0.556
512,medium_variant,5yearly,2055,0.516
512,medium_variant,5yearly,2060,0.481
512,medium_variant,5yearly,2065,0.451
512,medium_variant,5yearly,2070,0.423
512,medium_variant,5yearly,2075,0.397
512,medium_variant,5yearly,2080,0.373
512,medium_variant,5yearly,2085,0.349
512,medium_variant,5yearly,2090,0.325
512,medium_variant,5yearly,2095,0.301
512,estimates,5yearly,Regi,Oman
512,medium_variant,5yearly,Regi,Oman
