country,variant,freq,year,netmigrationrateper1000pop
214,estimates,5yearly,1950,-1.474
214,estimates,5yearly,1955,-2.089
214,estimates,5yearly,1960,-2.425
214,estimates,5yearly,1965,-2.681
214,estimates,5yearly,1970,-2.935
214,estimates,5yearly,1975,-3.179
214,estimates,5yearly,1980,-3.841
214,estimates,5yearly,1985,-3.934
214,estimates,5yearly,1990,-3.825
214,estimates,5yearly,1995,-3.65
214,estimates,5yearly,2000,-3.428
214,estimates,5yearly,2005,-3.214
214,estimates,5yearly,2010,-2.996
214,medium_variant,5yearly,2015,-2.798
214,medium_variant,5yearly,2020,-2.598
214,medium_variant,5yearly,2025,-2.366
214,medium_variant,5yearly,2030,-2.247
214,medium_variant,5yearly,2035,-2.024
214,medium_variant,5yearly,2040,-1.978
214,medium_variant,5yearly,2045,-1.945
214,medium_variant,5yearly,2050,-1.828
214,medium_variant,5yearly,2055,-1.721
214,medium_variant,5yearly,2060,-1.623
214,medium_variant,5yearly,2065,-1.532
214,medium_variant,5yearly,2070,-1.445
214,medium_variant,5yearly,2075,-1.363
214,medium_variant,5yearly,2080,-1.283
214,medium_variant,5yearly,2085,-1.204
214,medium_variant,5yearly,2090,-1.125
214,medium_variant,5yearly,2095,-1.046
214,estimates,5yearly,Regi,Dominican Republic
214,medium_variant,5yearly,Regi,Dominican Republic
