country,variant,freq,year,netmigrationrateper1000pop
578,estimates,5yearly,1950,-0.237
578,estimates,5yearly,1955,-0.538
578,estimates,5yearly,1960,-0.124
578,estimates,5yearly,1965,0.22
578,estimates,5yearly,1970,0.805
578,estimates,5yearly,1975,1.024
578,estimates,5yearly,1980,1.204
578,estimates,5yearly,1985,1.843
578,estimates,5yearly,1990,2.178
578,estimates,5yearly,1995,2.652
578,estimates,5yearly,2000,2.952
578,estimates,5yearly,2005,6.868
578,estimates,5yearly,2010,8.797
578,medium_variant,5yearly,2015,5.258
578,medium_variant,5yearly,2020,5.019
578,medium_variant,5yearly,2025,4.8
578,medium_variant,5yearly,2030,4.608
578,medium_variant,5yearly,2035,4.444
578,medium_variant,5yearly,2040,4.303
578,medium_variant,5yearly,2045,4.176
578,medium_variant,5yearly,2050,3.859
578,medium_variant,5yearly,2055,3.565
578,medium_variant,5yearly,2060,3.291
578,medium_variant,5yearly,2065,3.033
578,medium_variant,5yearly,2070,2.788
578,medium_variant,5yearly,2075,2.557
578,medium_variant,5yearly,2080,2.337
578,medium_variant,5yearly,2085,2.129
578,medium_variant,5yearly,2090,1.928
578,medium_variant,5yearly,2095,1.734
