country,variant,freq,year,netmigrationrateper1000pop
312,estimates,5yearly,1950,-2.515
312,estimates,5yearly,1955,4.306
312,estimates,5yearly,1960,-7.554
312,estimates,5yearly,1965,-11.788
312,estimates,5yearly,1970,-15.723
312,estimates,5yearly,1975,-14.518
312,estimates,5yearly,1980,2.746
312,estimates,5yearly,1985,2.832
312,estimates,5yearly,1990,-2.373
312,estimates,5yearly,1995,-0.181
312,estimates,5yearly,2000,-2.021
312,estimates,5yearly,2005,-1.765
312,estimates,5yearly,2010,-4.441
312,medium_variant,5yearly,2015,-3.56
312,medium_variant,5yearly,2020,-2.679
312,medium_variant,5yearly,2025,-1.786
312,medium_variant,5yearly,2030,-1.687
312,medium_variant,5yearly,2035,-1.697
312,medium_variant,5yearly,2040,-1.719
312,medium_variant,5yearly,2045,-1.755
312,medium_variant,5yearly,2050,-1.709
312,medium_variant,5yearly,2055,-1.662
312,medium_variant,5yearly,2060,-1.607
312,medium_variant,5yearly,2065,-1.546
312,medium_variant,5yearly,2070,-1.479
312,medium_variant,5yearly,2075,-1.405
312,medium_variant,5yearly,2080,-1.328
312,medium_variant,5yearly,2085,-1.251
312,medium_variant,5yearly,2090,-1.17
312,medium_variant,5yearly,2095,-1.092
312,estimates,5yearly,Regi,Guadeloupe
312,medium_variant,5yearly,Regi,Guadeloupe
