country,variant,freq,year,netmigrationrateper1000pop
36,estimates,5yearly,1950,10.083
36,estimates,5yearly,1955,8.147
36,estimates,5yearly,1960,7.075
36,estimates,5yearly,1965,13.266
36,estimates,5yearly,1970,3.961
36,estimates,5yearly,1975,3.311
36,estimates,5yearly,1980,6.007
36,estimates,5yearly,1985,8.132
36,estimates,5yearly,1990,3.999
36,estimates,5yearly,1995,4.066
36,estimates,5yearly,2000,5.853
36,estimates,5yearly,2005,10.602
36,estimates,5yearly,2010,7.954
36,medium_variant,5yearly,2015,6.911
36,medium_variant,5yearly,2020,5.741
36,medium_variant,5yearly,2025,5.445
36,medium_variant,5yearly,2030,5.194
36,medium_variant,5yearly,2035,4.976
36,medium_variant,5yearly,2040,4.781
36,medium_variant,5yearly,2045,4.603
36,medium_variant,5yearly,2050,4.221
36,medium_variant,5yearly,2055,3.872
36,medium_variant,5yearly,2060,3.551
36,medium_variant,5yearly,2065,3.253
36,medium_variant,5yearly,2070,2.976
36,medium_variant,5yearly,2075,2.716
36,medium_variant,5yearly,2080,2.472
36,medium_variant,5yearly,2085,2.239
36,medium_variant,5yearly,2090,2.018
36,medium_variant,5yearly,2095,1.806
