country,variant,freq,year,netmigrationrateper1000pop
276,estimates,5yearly,1950,-0.119
276,estimates,5yearly,1955,0.11
276,estimates,5yearly,1960,1.782
276,estimates,5yearly,1965,2.241
276,estimates,5yearly,1970,1.814
276,estimates,5yearly,1975,0.583
276,estimates,5yearly,1980,0.0
276,estimates,5yearly,1985,4.373
276,estimates,5yearly,1990,6.634
276,estimates,5yearly,1995,1.711
276,estimates,5yearly,2000,1.973
276,estimates,5yearly,2005,0.106
276,estimates,5yearly,2010,4.372
276,medium_variant,5yearly,2015,4.505
276,medium_variant,5yearly,2020,2.424
276,medium_variant,5yearly,2025,2.43
276,medium_variant,5yearly,2030,2.44
276,medium_variant,5yearly,2035,2.457
276,medium_variant,5yearly,2040,2.479
276,medium_variant,5yearly,2045,2.508
276,medium_variant,5yearly,2050,2.416
276,medium_variant,5yearly,2055,2.323
276,medium_variant,5yearly,2060,2.224
276,medium_variant,5yearly,2065,2.118
276,medium_variant,5yearly,2070,2.006
276,medium_variant,5yearly,2075,1.892
276,medium_variant,5yearly,2080,1.777
276,medium_variant,5yearly,2085,1.657
276,medium_variant,5yearly,2090,1.532
276,medium_variant,5yearly,2095,1.403
276,estimates,5yearly,Regi,Germany
276,medium_variant,5yearly,Regi,Germany
