country,variant,freq,year,netmigrationrateper1000pop
586,estimates,5yearly,1950,-0.042
586,estimates,5yearly,1955,-0.078
586,estimates,5yearly,1960,-0.39
586,estimates,5yearly,1965,-0.771
586,estimates,5yearly,1970,-0.442
586,estimates,5yearly,1975,1.933
586,estimates,5yearly,1980,3.277
586,estimates,5yearly,1985,0.28
586,estimates,5yearly,1990,-1.742
586,estimates,5yearly,1995,-1.115
586,estimates,5yearly,2000,-0.918
586,estimates,5yearly,2005,-1.721
586,estimates,5yearly,2010,-1.313
586,medium_variant,5yearly,2015,-1.078
586,medium_variant,5yearly,2020,-0.801
586,medium_variant,5yearly,2025,-0.679
586,medium_variant,5yearly,2030,-0.633
586,medium_variant,5yearly,2035,-0.594
586,medium_variant,5yearly,2040,-0.561
586,medium_variant,5yearly,2045,-0.533
586,medium_variant,5yearly,2050,-0.486
586,medium_variant,5yearly,2055,-0.445
586,medium_variant,5yearly,2060,-0.408
586,medium_variant,5yearly,2065,-0.376
586,medium_variant,5yearly,2070,-0.347
586,medium_variant,5yearly,2075,-0.32
586,medium_variant,5yearly,2080,-0.295
586,medium_variant,5yearly,2085,-0.271
586,medium_variant,5yearly,2090,-0.249
586,medium_variant,5yearly,2095,-0.227
586,estimates,5yearly,Regi,Pakistan
586,medium_variant,5yearly,Regi,Pakistan
