country,variant,freq,year,netmigrationrateper1000pop
218,Estimates,5yearly,1950,-0.108
218,Estimates,5yearly,1955,-0.376
218,Estimates,5yearly,1960,-0.368
218,Estimates,5yearly,1965,-0.194
218,Estimates,5yearly,1970,-0.168
218,Estimates,5yearly,1975,-0.192
218,Estimates,5yearly,1980,-0.329
218,Estimates,5yearly,1985,-0.353
218,Estimates,5yearly,1990,-0.351
218,Estimates,5yearly,1995,-1.163
218,Estimates,5yearly,2000,-1.821
218,Estimates,5yearly,2005,-0.628
218,Estimates,5yearly,2010,-0.489
218,Medium_variant,5yearly,2015,-0.368
218,Medium_variant,5yearly,2020,-0.269
218,Medium_variant,5yearly,2025,-0.191
218,Medium_variant,5yearly,2030,-0.134
218,Medium_variant,5yearly,2035,-0.128
218,Medium_variant,5yearly,2040,-0.123
218,Medium_variant,5yearly,2045,-0.118
218,Medium_variant,5yearly,2050,-0.109
218,Medium_variant,5yearly,2055,-0.101
218,Medium_variant,5yearly,2060,-0.094
218,Medium_variant,5yearly,2065,-0.087
218,Medium_variant,5yearly,2070,-0.081
218,Medium_variant,5yearly,2075,-0.075
218,Medium_variant,5yearly,2080,-0.07
218,Medium_variant,5yearly,2085,-0.065
218,Medium_variant,5yearly,2090,-0.06
218,Medium_variant,5yearly,2095,-0.055
