country,variant,freq,year,netmigrationrateper1000pop
834,estimates,5yearly,1950,0
834,estimates,5yearly,1955,0
834,estimates,5yearly,1960,0.496
834,estimates,5yearly,1965,0.57
834,estimates,5yearly,1970,1.609
834,estimates,5yearly,1975,-0.257
834,estimates,5yearly,1980,0.367
834,estimates,5yearly,1985,0.577
834,estimates,5yearly,1990,4.268
834,estimates,5yearly,1995,-1.284
834,estimates,5yearly,2000,-1.609
834,estimates,5yearly,2005,-1.241
834,estimates,5yearly,2010,-0.8
834,medium_variant,5yearly,2015,-0.686
834,medium_variant,5yearly,2020,-0.591
834,medium_variant,5yearly,2025,-0.512
834,medium_variant,5yearly,2030,-0.446
834,medium_variant,5yearly,2035,-0.39
834,medium_variant,5yearly,2040,-0.344
834,medium_variant,5yearly,2045,-0.306
834,medium_variant,5yearly,2050,-0.26
834,medium_variant,5yearly,2055,-0.222
834,medium_variant,5yearly,2060,-0.191
834,medium_variant,5yearly,2065,-0.164
834,medium_variant,5yearly,2070,-0.141
834,medium_variant,5yearly,2075,-0.122
834,medium_variant,5yearly,2080,-0.105
834,medium_variant,5yearly,2085,-0.091
834,medium_variant,5yearly,2090,-0.078
834,medium_variant,5yearly,2095,-0.068
