country,variant,freq,year,netmigrationrateper1000pop
732,estimates,5yearly,1950,64.156
732,estimates,5yearly,1955,61.588
732,estimates,5yearly,1960,59.717
732,estimates,5yearly,1965,53.658
732,estimates,5yearly,1970,-29.453
732,estimates,5yearly,1975,107.693
732,estimates,5yearly,1980,12.242
732,estimates,5yearly,1985,10.709
732,estimates,5yearly,1990,10.15
732,estimates,5yearly,1995,21.448
732,estimates,5yearly,2000,48.215
732,estimates,5yearly,2005,2.306
732,estimates,5yearly,2010,1.137
732,medium_variant,5yearly,2015,9.936
732,medium_variant,5yearly,2020,8.823
732,medium_variant,5yearly,2025,7.948
732,medium_variant,5yearly,2030,7.254
732,medium_variant,5yearly,2035,6.695
732,medium_variant,5yearly,2040,6.237
732,medium_variant,5yearly,2045,5.856
732,medium_variant,5yearly,2050,5.265
732,medium_variant,5yearly,2055,4.757
732,medium_variant,5yearly,2060,4.317
732,medium_variant,5yearly,2065,3.928
732,medium_variant,5yearly,2070,3.579
732,medium_variant,5yearly,2075,3.258
732,medium_variant,5yearly,2080,2.962
732,medium_variant,5yearly,2085,2.686
732,medium_variant,5yearly,2090,2.425
732,medium_variant,5yearly,2095,2.179
732,estimates,5yearly,Regi,Western Sahara
732,medium_variant,5yearly,Regi,Western Sahara
