country,variant,freq,year,netmigrationrateper1000pop
428,estimates,5yearly,1950,2.924
428,estimates,5yearly,1955,6.484
428,estimates,5yearly,1960,7.247
428,estimates,5yearly,1965,6.095
428,estimates,5yearly,1970,4.511
428,estimates,5yearly,1975,2.912
428,estimates,5yearly,1980,2.412
428,estimates,5yearly,1985,3.196
428,estimates,5yearly,1990,-9.006
428,estimates,5yearly,1995,-3.81
428,estimates,5yearly,2000,-6.254
428,estimates,5yearly,2005,-7.925
428,estimates,5yearly,2010,-8.107
428,medium_variant,5yearly,2015,-5.147
428,medium_variant,5yearly,2020,-2.699
428,medium_variant,5yearly,2025,-0.562
428,medium_variant,5yearly,2030,-0.583
428,medium_variant,5yearly,2035,-0.605
428,medium_variant,5yearly,2040,-0.627
428,medium_variant,5yearly,2045,-0.648
428,medium_variant,5yearly,2050,-0.637
428,medium_variant,5yearly,2055,-0.625
428,medium_variant,5yearly,2060,-0.611
428,medium_variant,5yearly,2065,-0.595
428,medium_variant,5yearly,2070,-0.576
428,medium_variant,5yearly,2075,-0.553
428,medium_variant,5yearly,2080,-0.527
428,medium_variant,5yearly,2085,-0.497
428,medium_variant,5yearly,2090,-0.464
428,medium_variant,5yearly,2095,-0.432
428,estimates,5yearly,Regi,Latvia
428,medium_variant,5yearly,Regi,Latvia
