country,variant,freq,year,netmigrationrateper1000pop
258,estimates,5yearly,1950,-3.984
258,estimates,5yearly,1955,-6.607
258,estimates,5yearly,1960,7.439
258,estimates,5yearly,1965,6.559
258,estimates,5yearly,1970,7.28
258,estimates,5yearly,1975,5.446
258,estimates,5yearly,1980,4.466
258,estimates,5yearly,1985,0.258
258,estimates,5yearly,1990,-4.182
258,estimates,5yearly,1995,3.079
258,estimates,5yearly,2000,0.063
258,estimates,5yearly,2005,-2.65
258,estimates,5yearly,2010,-3.665
258,medium_variant,5yearly,2015,-0.352
258,medium_variant,5yearly,2020,-3.4
258,medium_variant,5yearly,2025,-0.331
258,medium_variant,5yearly,2030,-0.322
258,medium_variant,5yearly,2035,-0.315
258,medium_variant,5yearly,2040,-0.311
258,medium_variant,5yearly,2045,-0.308
258,medium_variant,5yearly,2050,-0.293
258,medium_variant,5yearly,2055,-0.274
258,medium_variant,5yearly,2060,-0.263
258,medium_variant,5yearly,2065,-0.249
258,medium_variant,5yearly,2070,-0.232
258,medium_variant,5yearly,2075,-0.222
258,medium_variant,5yearly,2080,-0.208
258,medium_variant,5yearly,2085,-0.197
258,medium_variant,5yearly,2090,-0.182
258,medium_variant,5yearly,2095,-0.163
