country,variant,freq,year,netmigrationrateper1000pop
860,estimates,5yearly,1950,5.622
860,estimates,5yearly,1955,2.499
860,estimates,5yearly,1960,3.446
860,estimates,5yearly,1965,7.986
860,estimates,5yearly,1970,1.087
860,estimates,5yearly,1975,0.966
860,estimates,5yearly,1980,-2.175
860,estimates,5yearly,1985,-3.593
860,estimates,5yearly,1990,-2.98
860,estimates,5yearly,1995,-2.034
860,estimates,5yearly,2000,-1.887
860,estimates,5yearly,2005,-1.017
860,estimates,5yearly,2010,-0.446
860,medium_variant,5yearly,2015,-0.276
860,medium_variant,5yearly,2020,-0.259
860,medium_variant,5yearly,2025,-0.247
860,medium_variant,5yearly,2030,-0.237
860,medium_variant,5yearly,2035,-0.229
860,medium_variant,5yearly,2040,-0.223
860,medium_variant,5yearly,2045,-0.218
860,medium_variant,5yearly,2050,-0.205
860,medium_variant,5yearly,2055,-0.193
860,medium_variant,5yearly,2060,-0.182
860,medium_variant,5yearly,2065,-0.172
860,medium_variant,5yearly,2070,-0.162
860,medium_variant,5yearly,2075,-0.153
860,medium_variant,5yearly,2080,-0.143
860,medium_variant,5yearly,2085,-0.134
860,medium_variant,5yearly,2090,-0.125
860,medium_variant,5yearly,2095,-0.115
