country,variant,freq,year,netmigrationrateper1000pop
344,estimates,5yearly,1950,14.801
344,estimates,5yearly,1955,11.736
344,estimates,5yearly,1960,-1.671
344,estimates,5yearly,1965,3.89
344,estimates,5yearly,1970,3.649
344,estimates,5yearly,1975,17.774
344,estimates,5yearly,1980,6.266
344,estimates,5yearly,1985,7.96
344,estimates,5yearly,1990,5.251
344,estimates,5yearly,1995,11.737
344,estimates,5yearly,2000,1.921
344,estimates,5yearly,2005,2.591
344,estimates,5yearly,2010,2.099
344,medium_variant,5yearly,2015,3.962
344,medium_variant,5yearly,2020,2.365
344,medium_variant,5yearly,2025,3.808
344,medium_variant,5yearly,2030,3.723
344,medium_variant,5yearly,2035,3.675
344,medium_variant,5yearly,2040,3.651
344,medium_variant,5yearly,2045,3.639
344,medium_variant,5yearly,2050,3.45
344,medium_variant,5yearly,2055,3.264
344,medium_variant,5yearly,2060,3.082
344,medium_variant,5yearly,2065,2.905
344,medium_variant,5yearly,2070,2.733
344,medium_variant,5yearly,2075,2.561
344,medium_variant,5yearly,2080,2.385
344,medium_variant,5yearly,2085,2.2
344,medium_variant,5yearly,2090,2.009
344,medium_variant,5yearly,2095,1.814
344,estimates,5yearly,Regi,"China, Hong Kong SAR"
344,medium_variant,5yearly,Regi,"China, Hong Kong SAR"
