country,variant,freq,year,netmigrationrateper1000pop
446,estimates,5yearly,1950,-33.554
446,estimates,5yearly,1955,-49.017
446,estimates,5yearly,1960,20.55
446,estimates,5yearly,1965,29.907
446,estimates,5yearly,1970,-8.997
446,estimates,5yearly,1975,-8.366
446,estimates,5yearly,1980,19.28
446,estimates,5yearly,1985,21.332
446,estimates,5yearly,1990,11.976
446,estimates,5yearly,1995,13.7
446,estimates,5yearly,2000,20.333
446,estimates,5yearly,2005,16.628
446,estimates,5yearly,2010,14.887
446,medium_variant,5yearly,2015,7.982
446,medium_variant,5yearly,2020,7.39
446,medium_variant,5yearly,2025,6.909
446,medium_variant,5yearly,2030,6.537
446,medium_variant,5yearly,2035,6.248
446,medium_variant,5yearly,2040,6.012
446,medium_variant,5yearly,2045,5.806
446,medium_variant,5yearly,2050,5.345
446,medium_variant,5yearly,2055,4.924
446,medium_variant,5yearly,2060,4.54
446,medium_variant,5yearly,2065,4.188
446,medium_variant,5yearly,2070,3.863
446,medium_variant,5yearly,2075,3.554
446,medium_variant,5yearly,2080,3.259
446,medium_variant,5yearly,2085,2.969
446,medium_variant,5yearly,2090,2.682
446,medium_variant,5yearly,2095,2.397
