agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Upper-middle-income countries,1502,estimates,1950
0_1,female,6.233,1502,estimates,1950
0_4,female,13.514,1502,estimates,1950
0_14,female,33.71,1502,estimates,1950
0_17,female,39.42,1502,estimates,1950
0_19,female,43.094,1502,estimates,1950
0_24,female,51.875,1502,estimates,1950
3_4,female,4.642,1502,estimates,1950
3_5,female,6.751,1502,estimates,1950
3_6,female,8.779,1502,estimates,1950
4_5,female,4.343,1502,estimates,1950
4_6,female,6.371,1502,estimates,1950
5_14,female,20.196,1502,estimates,1950
5_10,female,12.044,1502,estimates,1950
5_11,female,14.089,1502,estimates,1950
6_9,female,7.94,1502,estimates,1950
6_10,female,9.934,1502,estimates,1950
6_11,female,11.98,1502,estimates,1950
6_12,female,14.051,1502,estimates,1950
7_10,female,7.907,1502,estimates,1950
7_12,female,12.023,1502,estimates,1950
11_16,female,11.998,1502,estimates,1950
11_17,female,13.863,1502,estimates,1950
11_18,female,15.706,1502,estimates,1950
12_14,female,6.107,1502,estimates,1950
12_16,female,9.952,1502,estimates,1950
12_17,female,11.817,1502,estimates,1950
12_18,female,13.661,1502,estimates,1950
13_17,female,9.746,1502,estimates,1950
13_18,female,11.59,1502,estimates,1950
13_19,female,13.42,1502,estimates,1950
15_17,female,5.71,1502,estimates,1950
18_23,female,10.781,1502,estimates,1950
15_24,female,18.165,1502,estimates,1950
15_49,female,50.278,1502,estimates,1950
15_59,female,58.142,1502,estimates,1950
15_64,female,61.149,1502,estimates,1950
20_64,female,51.765,1502,estimates,1950
20_69,female,54.1,1502,estimates,1950
25_49,female,32.113,1502,estimates,1950
25_64,female,42.984,1502,estimates,1950
25_69,female,45.32,1502,estimates,1950
15plus,female,66.29,1502,estimates,1950
16plus,female,64.346,1502,estimates,1950
17plus,female,62.445,1502,estimates,1950
18plus,female,60.58,1502,estimates,1950
20plus,female,56.906,1502,estimates,1950
21plus,female,55.092,1502,estimates,1950
25plus,female,48.125,1502,estimates,1950
50plus,female,16.012,1502,estimates,1950
60plus,female,8.148,1502,estimates,1950
65plus,female,5.141,1502,estimates,1950
70plus,female,2.805,1502,estimates,1950
75plus,female,1.336,1502,estimates,1950
80plus,female,0.501,1502,estimates,1950
85plus,female,0.154,1502,estimates,1950
90plus,female,0.045,1502,estimates,1950
total,female,100,1502,estimates,1950
"Region, subregion, country or area *",male,Upper-middle-income countries,1502,estimates,1950
0_1,male,6.461,1502,estimates,1950
0_4,male,14.116,1502,estimates,1950
0_14,male,35.924,1502,estimates,1950
0_17,male,42.021,1502,estimates,1950
0_19,male,45.913,1502,estimates,1950
0_24,male,55.1,1502,estimates,1950
3_4,male,4.897,1502,estimates,1950
3_5,male,7.145,1502,estimates,1950
3_6,male,9.318,1502,estimates,1950
4_5,male,4.612,1502,estimates,1950
4_6,male,6.785,1502,estimates,1950
5_14,male,21.808,1502,estimates,1950
5_10,male,12.976,1502,estimates,1950
5_11,male,15.198,1502,estimates,1950
6_9,male,8.564,1502,estimates,1950
6_10,male,10.729,1502,estimates,1950
6_11,male,12.951,1502,estimates,1950
6_12,male,15.198,1502,estimates,1950
7_10,male,8.555,1502,estimates,1950
7_12,male,13.025,1502,estimates,1950
11_16,male,12.948,1502,estimates,1950
11_17,male,14.929,1502,estimates,1950
11_18,male,16.882,1502,estimates,1950
12_14,male,6.61,1502,estimates,1950
12_16,male,10.726,1502,estimates,1950
12_17,male,12.707,1502,estimates,1950
12_18,male,14.66,1502,estimates,1950
13_17,male,10.459,1502,estimates,1950
13_18,male,12.412,1502,estimates,1950
13_19,male,14.351,1502,estimates,1950
15_17,male,6.097,1502,estimates,1950
18_23,male,11.369,1502,estimates,1950
15_24,male,19.176,1502,estimates,1950
15_49,male,50.493,1502,estimates,1950
15_59,male,57.838,1502,estimates,1950
15_64,male,60.402,1502,estimates,1950
20_64,male,50.413,1502,estimates,1950
20_69,male,52.247,1502,estimates,1950
25_49,male,31.317,1502,estimates,1950
25_64,male,41.226,1502,estimates,1950
25_69,male,43.06,1502,estimates,1950
15plus,male,64.076,1502,estimates,1950
