agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Low-income countries,1500,estimates,1950
0_1,female,7.194,1500,estimates,1950
0_4,female,16.633,1500,estimates,1950
0_14,female,41.59,1500,estimates,1950
0_17,female,47.851,1500,estimates,1950
0_19,female,51.75,1500,estimates,1950
0_24,female,60.568,1500,estimates,1950
3_4,female,6.134,1500,estimates,1950
3_5,female,9.001,1500,estimates,1950
3_6,female,11.757,1500,estimates,1950
4_5,female,5.862,1500,estimates,1950
4_6,female,8.618,1500,estimates,1950
5_14,female,24.957,1500,estimates,1950
5_10,female,15.791,1500,estimates,1950
5_11,female,18.17,1500,estimates,1950
6_9,female,10.489,1500,estimates,1950
6_10,female,12.924,1500,estimates,1950
6_11,female,15.303,1500,estimates,1950
6_12,female,17.627,1500,estimates,1950
7_10,female,10.167,1500,estimates,1950
7_12,female,14.871,1500,estimates,1950
11_16,female,13.395,1500,estimates,1950
11_17,female,15.428,1500,estimates,1950
11_18,female,17.405,1500,estimates,1950
12_14,female,6.787,1500,estimates,1950
12_16,female,11.015,1500,estimates,1950
12_17,female,13.048,1500,estimates,1950
12_18,female,15.025,1500,estimates,1950
13_17,female,10.724,1500,estimates,1950
13_18,female,12.701,1500,estimates,1950
13_19,female,14.623,1500,estimates,1950
15_17,female,6.261,1500,estimates,1950
18_23,female,11.056,1500,estimates,1950
15_24,female,18.978,1500,estimates,1950
15_49,female,47.119,1500,estimates,1950
15_59,female,53.009,1500,estimates,1950
15_64,female,55.069,1500,estimates,1950
20_64,female,44.909,1500,estimates,1950
20_69,female,46.443,1500,estimates,1950
25_49,female,28.141,1500,estimates,1950
25_64,female,36.091,1500,estimates,1950
25_69,female,37.625,1500,estimates,1950
15plus,female,58.41,1500,estimates,1950
16plus,female,56.269,1500,estimates,1950
17plus,female,54.182,1500,estimates,1950
18plus,female,52.149,1500,estimates,1950
20plus,female,48.25,1500,estimates,1950
21plus,female,46.382,1500,estimates,1950
25plus,female,39.432,1500,estimates,1950
50plus,female,11.291,1500,estimates,1950
60plus,female,5.401,1500,estimates,1950
65plus,female,3.341,1500,estimates,1950
70plus,female,1.807,1500,estimates,1950
75plus,female,0.85,1500,estimates,1950
80plus,female,0.307,1500,estimates,1950
85plus,female,0.079,1500,estimates,1950
90plus,female,0.014,1500,estimates,1950
total,female,100,1500,estimates,1950
"Region, subregion, country or area *",male,Low-income countries,1500,estimates,1950
0_1,male,7.371,1500,estimates,1950
0_4,male,17.044,1500,estimates,1950
0_14,male,42.506,1500,estimates,1950
0_17,male,48.822,1500,estimates,1950
0_19,male,52.743,1500,estimates,1950
0_24,male,61.596,1500,estimates,1950
3_4,male,6.286,1500,estimates,1950
3_5,male,9.223,1500,estimates,1950
3_6,male,12.044,1500,estimates,1950
4_5,male,6.005,1500,estimates,1950
4_6,male,8.827,1500,estimates,1950
5_14,male,25.462,1500,estimates,1950
5_10,male,16.146,1500,estimates,1950
5_11,male,18.57,1500,estimates,1950
6_9,male,10.726,1500,estimates,1950
6_10,male,13.209,1500,estimates,1950
6_11,male,15.634,1500,estimates,1950
6_12,male,17.998,1500,estimates,1950
