region,year,variant,freq,age5yearinterval,noofbirthbymother
948,1950,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,5yearly,15_19,34331.275
948,1950,estimates,5yearly,20_24,71968.307
948,1950,estimates,5yearly,25_29,68030.285
948,1950,estimates,5yearly,30_34,48969.261
948,1950,estimates,5yearly,35_39,30236.022
948,1950,estimates,5yearly,40_44,13511.032
948,1950,estimates,5yearly,45_49,3861.88
948,1955,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,5yearly,15_19,37213.225
948,1955,estimates,5yearly,20_24,79531.732
948,1955,estimates,5yearly,25_29,76590.966
948,1955,estimates,5yearly,30_34,55508.905
948,1955,estimates,5yearly,35_39,33628.297
948,1955,estimates,5yearly,40_44,14786.007
948,1955,estimates,5yearly,45_49,4254.849
948,1960,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,5yearly,15_19,41298.394
948,1960,estimates,5yearly,20_24,86354.308
948,1960,estimates,5yearly,25_29,83271.932
948,1960,estimates,5yearly,30_34,61882.2229999999
948,1960,estimates,5yearly,35_39,38035.87
948,1960,estimates,5yearly,40_44,16283.79
948,1960,estimates,5yearly,45_49,4457.552
948,1965,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1965,estimates,5yearly,15_19,47983.575
948,1965,estimates,5yearly,20_24,93669.195
948,1965,estimates,5yearly,25_29,88295.337
948,1965,estimates,5yearly,30_34,66161.714
948,1965,estimates,5yearly,35_39,40791.059
948,1965,estimates,5yearly,40_44,17626.209
948,1965,estimates,5yearly,45_49,4630.79
948,1970,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1970,estimates,5yearly,15_19,54789.457
948,1970,estimates,5yearly,20_24,108167.984
948,1970,estimates,5yearly,25_29,93817.608
948,1970,estimates,5yearly,30_34,67494.506
948,1970,estimates,5yearly,35_39,41777.728
948,1970,estimates,5yearly,40_44,18174.351
948,1970,estimates,5yearly,45_49,4818.815
948,1975,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1975,estimates,5yearly,15_19,61366.15
948,1975,estimates,5yearly,20_24,123976.959
948,1975,estimates,5yearly,25_29,103854.42
948,1975,estimates,5yearly,30_34,67932.673
948,1975,estimates,5yearly,35_39,40387.135
948,1975,estimates,5yearly,40_44,17649.364
948,1975,estimates,5yearly,45_49,4743.081
948,1980,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1980,estimates,5yearly,15_19,66881.029
948,1980,estimates,5yearly,20_24,138459.054
948,1980,estimates,5yearly,25_29,116532.867
948,1980,estimates,5yearly,30_34,73226.618
948,1980,estimates,5yearly,35_39,40163.17
948,1980,estimates,5yearly,40_44,17027.377
948,1980,estimates,5yearly,45_49,4692.288
948,1985,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1985,estimates,5yearly,15_19,69758.4609999999
948,1985,estimates,5yearly,20_24,146364.218
948,1985,estimates,5yearly,25_29,123191.403
948,1985,estimates,5yearly,30_34,77631.656
948,1985,estimates,5yearly,35_39,41470.014
948,1985,estimates,5yearly,40_44,16520.726
948,1985,estimates,5yearly,45_49,4452.918
948,1990,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1990,estimates,5yearly,15_19,71573.898
948,1990,estimates,5yearly,20_24,150936.609
948,1990,estimates,5yearly,25_29,126079.684
948,1990,estimates,5yearly,30_34,79382.674
948,1990,estimates,5yearly,35_39,42608.695
948,1990,estimates,5yearly,40_44,16408.829
948,1990,estimates,5yearly,45_49,3932.92
948,1995,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1995,estimates,5yearly,15_19,71273.292
948,1995,estimates,5yearly,20_24,154895.833
948,1995,estimates,5yearly,25_29,129719.738
948,1995,estimates,5yearly,30_34,81086.955
948,1995,estimates,5yearly,35_39,42863.865
948,1995,estimates,5yearly,40_44,16370.735
948,1995,estimates,5yearly,45_49,4092.876
948,2000,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2000,estimates,5yearly,15_19,69524.118
948,2000,estimates,5yearly,20_24,162140.082
948,2000,estimates,5yearly,25_29,135446.055
948,2000,estimates,5yearly,30_34,83405.722
948,2000,estimates,5yearly,35_39,43043.836
948,2000,estimates,5yearly,40_44,15960.452
948,2000,estimates,5yearly,45_49,4052.053
948,2005,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2005,estimates,5yearly,15_19,65925.623
948,2005,estimates,5yearly,20_24,168444.652
948,2005,estimates,5yearly,25_29,144930.942
948,2005,estimates,5yearly,30_34,87734.973
948,2005,estimates,5yearly,35_39,43937.356
948,2005,estimates,5yearly,40_44,15545.082
948,2005,estimates,5yearly,45_49,4068.776
948,2010,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2010,estimates,5yearly,15_19,62740.953
948,2010,estimates,5yearly,20_24,168816.961
948,2010,estimates,5yearly,25_29,152379.297
948,2010,estimates,5yearly,30_34,94180.4519999999
948,2010,estimates,5yearly,35_39,46499.6
948,2010,estimates,5yearly,40_44,15552.736
948,2010,estimates,5yearly,45_49,3912.785
948,2015,constant_fertility,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,constant_mortality,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,high_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,instant_replacement,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,low_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,medium_variant,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,momentum,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,2015,no_change,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
