region,year,variant,freq,age5yearinterval,noofbirthbymother
906,1950,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1950,estimates,5yearly,15_19,12237.034
906,1950,estimates,5yearly,20_24,35828.327
906,1950,estimates,5yearly,25_29,35262.3
906,1950,estimates,5yearly,30_34,27256.412
906,1950,estimates,5yearly,35_39,19566.145
906,1950,estimates,5yearly,40_44,8914.261
906,1950,estimates,5yearly,45_49,1198.027
906,1955,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1955,estimates,5yearly,15_19,9439.178
906,1955,estimates,5yearly,20_24,34717.658
906,1955,estimates,5yearly,25_29,35209.038
906,1955,estimates,5yearly,30_34,26138.308
906,1955,estimates,5yearly,35_39,17908.571
906,1955,estimates,5yearly,40_44,8316.938
906,1955,estimates,5yearly,45_49,980.857
906,1960,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1960,estimates,5yearly,15_19,9996.186
906,1960,estimates,5yearly,20_24,39925.902
906,1960,estimates,5yearly,25_29,43331.535
906,1960,estimates,5yearly,30_34,32185.893
906,1960,estimates,5yearly,35_39,21284.325
906,1960,estimates,5yearly,40_44,8423.493
906,1960,estimates,5yearly,45_49,859.339
906,1965,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1965,estimates,5yearly,15_19,10361.097
906,1965,estimates,5yearly,20_24,47264.337
906,1965,estimates,5yearly,25_29,48135.464
906,1965,estimates,5yearly,30_34,34659.48
906,1965,estimates,5yearly,35_39,21139.967
906,1965,estimates,5yearly,40_44,8671.1
906,1965,estimates,5yearly,45_49,889.524
906,1970,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1970,estimates,5yearly,15_19,6892.144
906,1970,estimates,5yearly,20_24,51137.479
906,1970,estimates,5yearly,25_29,48870.644
906,1970,estimates,5yearly,30_34,27572.195
906,1970,estimates,5yearly,35_39,15979.351
906,1970,estimates,5yearly,40_44,6184.306
906,1970,estimates,5yearly,45_49,714.501
906,1975,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1975,estimates,5yearly,15_19,4130.463
906,1975,estimates,5yearly,20_24,45353.718
906,1975,estimates,5yearly,25_29,45361.21
906,1975,estimates,5yearly,30_34,19323.636
906,1975,estimates,5yearly,35_39,7138.069
906,1975,estimates,5yearly,40_44,2894.553
906,1975,estimates,5yearly,45_49,491.884
906,1980,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1980,estimates,5yearly,15_19,5793.201
906,1980,estimates,5yearly,20_24,52950.788
906,1980,estimates,5yearly,25_29,49918.569
906,1980,estimates,5yearly,30_34,14395.406
906,1980,estimates,5yearly,35_39,3499.682
906,1980,estimates,5yearly,40_44,1126.812
906,1980,estimates,5yearly,45_49,139.587
906,1985,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1985,estimates,5yearly,15_19,7523.413
906,1985,estimates,5yearly,20_24,72623.409
906,1985,estimates,5yearly,25_29,50394.018
906,1985,estimates,5yearly,30_34,17645.827
906,1985,estimates,5yearly,35_39,4806.965
906,1985,estimates,5yearly,40_44,982.284
906,1985,estimates,5yearly,45_49,175.911
906,1990,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1990,estimates,5yearly,15_19,4628.467
906,1990,estimates,5yearly,20_24,51591.599
906,1990,estimates,5yearly,25_29,47995.718
906,1990,estimates,5yearly,30_34,14181.403
906,1990,estimates,5yearly,35_39,2904.947
906,1990,estimates,5yearly,40_44,832.833
906,1990,estimates,5yearly,45_49,139.316
906,1995,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1995,estimates,5yearly,15_19,2655.081
