region,year,variant,freq,age5yearinterval,noofbirthbymother
941,1950,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,5yearly,15_19,7881.623
941,1950,estimates,5yearly,20_24,13094.215
941,1950,estimates,5yearly,25_29,11354.048
941,1950,estimates,5yearly,30_34,8495.299
941,1950,estimates,5yearly,35_39,5357.368
941,1950,estimates,5yearly,40_44,2518.499
941,1950,estimates,5yearly,45_49,853.445
941,1955,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,5yearly,15_19,8770.687
941,1955,estimates,5yearly,20_24,14377.642
941,1955,estimates,5yearly,25_29,12563.596
941,1955,estimates,5yearly,30_34,9479.045
941,1955,estimates,5yearly,35_39,6022.198
941,1955,estimates,5yearly,40_44,2816.307
941,1955,estimates,5yearly,45_49,921.062
941,1960,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,5yearly,15_19,9904.888
941,1960,estimates,5yearly,20_24,16022.714
941,1960,estimates,5yearly,25_29,13898.263
941,1960,estimates,5yearly,30_34,10591.98
941,1960,estimates,5yearly,35_39,6822.151
941,1960,estimates,5yearly,40_44,3188.581
941,1960,estimates,5yearly,45_49,1009.167
941,1965,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1965,estimates,5yearly,15_19,11267.85
941,1965,estimates,5yearly,20_24,18050.753
941,1965,estimates,5yearly,25_29,15469.813
941,1965,estimates,5yearly,30_34,11725.077
941,1965,estimates,5yearly,35_39,7660.456
941,1965,estimates,5yearly,40_44,3597.608
941,1965,estimates,5yearly,45_49,1112.361
941,1970,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1970,estimates,5yearly,15_19,12639.384
941,1970,estimates,5yearly,20_24,20240.114
941,1970,estimates,5yearly,25_29,17295.899
941,1970,estimates,5yearly,30_34,13034.445
941,1970,estimates,5yearly,35_39,8502.387
941,1970,estimates,5yearly,40_44,3987.204
941,1970,estimates,5yearly,45_49,1211.142
941,1975,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1975,estimates,5yearly,15_19,14316.027
941,1975,estimates,5yearly,20_24,22696.121
941,1975,estimates,5yearly,25_29,19119.07
941,1975,estimates,5yearly,30_34,14399.636
941,1975,estimates,5yearly,35_39,9372.997
941,1975,estimates,5yearly,40_44,4370.216
941,1975,estimates,5yearly,45_49,1326.482
941,1980,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1980,estimates,5yearly,15_19,16186.332
941,1980,estimates,5yearly,20_24,25786.359
941,1980,estimates,5yearly,25_29,21441.059
941,1980,estimates,5yearly,30_34,15738.739
941,1980,estimates,5yearly,35_39,10314.594
941,1980,estimates,5yearly,40_44,4679.276
941,1980,estimates,5yearly,45_49,1431.996
941,1985,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1985,estimates,5yearly,15_19,17626.436
941,1985,estimates,5yearly,20_24,28520.303
941,1985,estimates,5yearly,25_29,23689.793
941,1985,estimates,5yearly,30_34,17030.885
941,1985,estimates,5yearly,35_39,10885.915
941,1985,estimates,5yearly,40_44,5020.911
941,1985,estimates,5yearly,45_49,1463.05
941,1990,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1990,estimates,5yearly,15_19,19229.579
941,1990,estimates,5yearly,20_24,31249.816
941,1990,estimates,5yearly,25_29,26208.545
941,1990,estimates,5yearly,30_34,18560.38
941,1990,estimates,5yearly,35_39,11522.6
941,1990,estimates,5yearly,40_44,5176.194
941,1990,estimates,5yearly,45_49,1456.59
941,1995,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1995,estimates,5yearly,15_19,21049.281
941,1995,estimates,5yearly,20_24,34557.257
941,1995,estimates,5yearly,25_29,28750.848
941,1995,estimates,5yearly,30_34,20264.051
941,1995,estimates,5yearly,35_39,12243.31
941,1995,estimates,5yearly,40_44,5319.572
941,1995,estimates,5yearly,45_49,1477.565
941,2000,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,2000,estimates,5yearly,15_19,22458.673
941,2000,estimates,5yearly,20_24,38277.542
941,2000,estimates,5yearly,25_29,31351.719
941,2000,estimates,5yearly,30_34,21763.93
941,2000,estimates,5yearly,35_39,12785.812
941,2000,estimates,5yearly,40_44,5424.16
941,2000,estimates,5yearly,45_49,1519.825
941,2005,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,2005,estimates,5yearly,15_19,23182.483
941,2005,estimates,5yearly,20_24,41074.625
941,2005,estimates,5yearly,25_29,34657.949
941,2005,estimates,5yearly,30_34,23423.129
941,2005,estimates,5yearly,35_39,13317.113
941,2005,estimates,5yearly,40_44,5334.859
941,2005,estimates,5yearly,45_49,1528.79
941,2010,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,2010,estimates,5yearly,15_19,23722.899
941,2010,estimates,5yearly,20_24,43358.571
941,2010,estimates,5yearly,25_29,37804.944
941,2010,estimates,5yearly,30_34,25194.109
941,2010,estimates,5yearly,35_39,14072.211
941,2010,estimates,5yearly,40_44,5423.603
941,2010,estimates,5yearly,45_49,1476.027
941,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,high_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,low_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,medium_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,momentum,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,no_change,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,zero_migration,5yearly,"Region, subregion, country or area *",Least developed countries
941,2015,constant_fertility,5yearly,15_19,27020.791
941,2015,constant_mortality,5yearly,15_19,24408.525
941,2015,high_variant,5yearly,15_19,25862.502
941,2015,instant_replacement,5yearly,15_19,13882.158
941,2015,low_variant,5yearly,15_19,22823.614
941,2015,medium_variant,5yearly,15_19,24427.967
941,2015,momentum,5yearly,15_19,14228.274
941,2015,no_change,5yearly,15_19,26999.22
941,2015,zero_migration,5yearly,15_19,24490.155
941,2015,constant_fertility,5yearly,20_24,49678.581
941,2015,constant_mortality,5yearly,20_24,46280.649
941,2015,high_variant,5yearly,20_24,49098.274
941,2015,instant_replacement,5yearly,20_24,26712.671
941,2015,low_variant,5yearly,20_24,43236.608
941,2015,medium_variant,5yearly,20_24,46325.21
941,2015,momentum,5yearly,20_24,27396.799
941,2015,no_change,5yearly,20_24,49630.645
941,2015,zero_migration,5yearly,20_24,46504.55
941,2015,constant_fertility,5yearly,25_29,43295.314
941,2015,constant_mortality,5yearly,25_29,40846.028
941,2015,high_variant,5yearly,25_29,43455.165
941,2015,instant_replacement,5yearly,25_29,23117.712
941,2015,low_variant,5yearly,25_29,38369.438
941,2015,medium_variant,5yearly,25_29,40899.799
941,2015,momentum,5yearly,25_29,23668.248
941,2015,no_change,5yearly,25_29,43238.509
941,2015,zero_migration,5yearly,25_29,41023.816
941,2015,constant_fertility,5yearly,30_34,29374.6
941,2015,constant_mortality,5yearly,30_34,26883.242
941,2015,high_variant,5yearly,30_34,28662.081
941,2015,instant_replacement,5yearly,30_34,14902.877
941,2015,low_variant,5yearly,30_34,25377.641
941,2015,medium_variant,5yearly,30_34,26931.62
941,2015,momentum,5yearly,30_34,15254.838
941,2015,no_change,5yearly,30_34,29322.237
941,2015,zero_migration,5yearly,30_34,27008.521
941,2015,constant_fertility,5yearly,35_39,16807.221
941,2015,constant_mortality,5yearly,35_39,15088.861
941,2015,high_variant,5yearly,35_39,16102.016
941,2015,instant_replacement,5yearly,35_39,8152.21
941,2015,low_variant,5yearly,35_39,14306.646
941,2015,medium_variant,5yearly,35_39,15125.295
941,2015,momentum,5yearly,35_39,8340.102
941,2015,no_change,5yearly,35_39,16766.935
941,2015,zero_migration,5yearly,35_39,15162.492
941,2015,constant_fertility,5yearly,40_44,6441.653
941,2015,constant_mortality,5yearly,40_44,5525.887
941,2015,high_variant,5yearly,40_44,5883.151
941,2015,instant_replacement,5yearly,40_44,2933.921
941,2015,low_variant,5yearly,40_44,5240.4
941,2015,medium_variant,5yearly,40_44,5540.724
941,2015,momentum,5yearly,40_44,3000.381
941,2015,no_change,5yearly,40_44,6424.393
941,2015,zero_migration,5yearly,40_44,5551.591
941,2015,constant_fertility,5yearly,45_49,1736.247
941,2015,constant_mortality,5yearly,45_49,1487.47
941,2015,high_variant,5yearly,45_49,1578.095
941,2015,instant_replacement,5yearly,45_49,819.193
941,2015,low_variant,5yearly,45_49,1399.936
941,2015,medium_variant,5yearly,45_49,1491.092
941,2015,momentum,5yearly,45_49,838.995
941,2015,no_change,5yearly,45_49,1732.002
941,2015,zero_migration,5yearly,45_49,1494.915
941,2020,constant_fertility,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,constant_mortality,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,high_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,instant_replacement,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,low_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,medium_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,momentum,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,no_change,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,zero_migration,5yearly,"Region, subregion, country or area *",Least developed countries
941,2020,constant_fertility,5yearly,15_19,30434.978
941,2020,constant_mortality,5yearly,15_19,24636.95
941,2020,high_variant,5yearly,15_19,27200.15
941,2020,instant_replacement,5yearly,15_19,14548.636
941,2020,low_variant,5yearly,15_19,22037.717
941,2020,medium_variant,5yearly,15_19,24714.595
941,2020,momentum,5yearly,15_19,15185.887
941,2020,no_change,5yearly,15_19,30339.152
941,2020,zero_migration,5yearly,15_19,24831.187
941,2020,constant_fertility,5yearly,20_24,56662.401
941,2020,constant_mortality,5yearly,20_24,48841.415
941,2020,high_variant,5yearly,20_24,54103.993
941,2020,instant_replacement,5yearly,20_24,29576.224
941,2020,low_variant,5yearly,20_24,43571.171
941,2020,medium_variant,5yearly,20_24,49006.77
941,2020,momentum,5yearly,20_24,30986.025
941,2020,no_change,5yearly,20_24,56470.303
941,2020,zero_migration,5yearly,20_24,49437.698
941,2020,constant_fertility,5yearly,25_29,49921.146
941,2020,constant_mortality,5yearly,25_29,44350.522
941,2020,high_variant,5yearly,25_29,49301.113
941,2020,instant_replacement,5yearly,25_29,26447.627
941,2020,low_variant,5yearly,25_29,39846.986
941,2020,medium_variant,5yearly,25_29,44546.715
941,2020,momentum,5yearly,25_29,27637.972
941,2020,no_change,5yearly,25_29,49701.504
941,2020,zero_migration,5yearly,25_29,44912.901
941,2020,constant_fertility,5yearly,30_34,33937.88
941,2020,constant_mortality,5yearly,30_34,28545.394
941,2020,high_variant,5yearly,30_34,31806.757
941,2020,instant_replacement,5yearly,30_34,16757.633
941,2020,low_variant,5yearly,30_34,25805.651
941,2020,medium_variant,5yearly,30_34,28715.364
941,2020,momentum,5yearly,30_34,17475.66
941,2020,no_change,5yearly,30_34,33738.622
941,2020,zero_migration,5yearly,30_34,28932.442
941,2020,constant_fertility,5yearly,35_39,19743.248
941,2020,constant_mortality,5yearly,35_39,15951.998
941,2020,high_variant,5yearly,35_39,17822.206
941,2020,instant_replacement,5yearly,35_39,9151.943
941,2020,low_variant,5yearly,35_39,14537.877
941,2020,medium_variant,5yearly,35_39,16076.08
941,2020,momentum,5yearly,35_39,9526.347
941,2020,no_change,5yearly,35_39,19592.046
941,2020,zero_migration,5yearly,35_39,16181.853
941,2020,constant_fertility,5yearly,40_44,7746.693
941,2020,constant_mortality,5yearly,40_44,5701.631
941,2020,high_variant,5yearly,40_44,6363.345
941,2020,instant_replacement,5yearly,40_44,3229.298
941,2020,low_variant,5yearly,40_44,5207.867
941,2020,medium_variant,5yearly,40_44,5753.049
941,2020,momentum,5yearly,40_44,3354.929
941,2020,no_change,5yearly,40_44,7677.186
941,2020,zero_migration,5yearly,40_44,5783.734
941,2020,constant_fertility,5yearly,45_49,2068.689
941,2020,constant_mortality,5yearly,45_49,1516.9
941,2020,high_variant,5yearly,45_49,1689.147
941,2020,instant_replacement,5yearly,45_49,904.874
941,2020,low_variant,5yearly,45_49,1367.876
941,2020,medium_variant,5yearly,45_49,1530.261
941,2020,momentum,5yearly,45_49,942.854
941,2020,no_change,5yearly,45_49,2050.392
941,2020,zero_migration,5yearly,45_49,1540.796
941,2025,constant_fertility,5yearly,"Region, subregion, country or area *",Least developed countries
941,2025,constant_mortality,5yearly,"Region, subregion, country or area *",Least developed countries
941,2025,high_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2025,instant_replacement,5yearly,"Region, subregion, country or area *",Least developed countries
941,2025,low_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2025,medium_variant,5yearly,"Region, subregion, country or area *",Least developed countries
941,2025,momentum,5yearly,"Region, subregion, country or area *",Least developed countries
