region,year,variant,freq,age5yearinterval,noofbirthbymother
954,1950,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1950,estimates,5yearly,15_19,2.861
954,1950,estimates,5yearly,20_24,8.511
954,1950,estimates,5yearly,25_29,9.248
954,1950,estimates,5yearly,30_34,6.71
954,1950,estimates,5yearly,35_39,3.808
954,1950,estimates,5yearly,40_44,1.502
954,1950,estimates,5yearly,45_49,0.247
954,1955,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1955,estimates,5yearly,15_19,3.358
954,1955,estimates,5yearly,20_24,9.997
954,1955,estimates,5yearly,25_29,9.931
954,1955,estimates,5yearly,30_34,7.838
954,1955,estimates,5yearly,35_39,4.601
954,1955,estimates,5yearly,40_44,1.706
954,1955,estimates,5yearly,45_49,0.278
954,1960,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1960,estimates,5yearly,15_19,4.103
954,1960,estimates,5yearly,20_24,11.487
954,1960,estimates,5yearly,25_29,10.931
954,1960,estimates,5yearly,30_34,8.323
954,1960,estimates,5yearly,35_39,5.352
954,1960,estimates,5yearly,40_44,2.094
954,1960,estimates,5yearly,45_49,0.314
954,1965,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1965,estimates,5yearly,15_19,4.9
954,1965,estimates,5yearly,20_24,12.336
954,1965,estimates,5yearly,25_29,11.036
954,1965,estimates,5yearly,30_34,8.116
954,1965,estimates,5yearly,35_39,5.097
954,1965,estimates,5yearly,40_44,2.243
954,1965,estimates,5yearly,45_49,0.372
954,1970,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1970,estimates,5yearly,15_19,5.742
954,1970,estimates,5yearly,20_24,14.079
954,1970,estimates,5yearly,25_29,11.762
954,1970,estimates,5yearly,30_34,7.71
954,1970,estimates,5yearly,35_39,4.583
954,1970,estimates,5yearly,40_44,2.044
954,1970,estimates,5yearly,45_49,0.4
954,1975,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1975,estimates,5yearly,15_19,6.048
954,1975,estimates,5yearly,20_24,15.593
954,1975,estimates,5yearly,25_29,13.902
954,1975,estimates,5yearly,30_34,8.346
954,1975,estimates,5yearly,35_39,4.323
954,1975,estimates,5yearly,40_44,1.794
954,1975,estimates,5yearly,45_49,0.323
954,1980,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1980,estimates,5yearly,15_19,6.358
954,1980,estimates,5yearly,20_24,16.826
954,1980,estimates,5yearly,25_29,15.979
954,1980,estimates,5yearly,30_34,10.36
954,1980,estimates,5yearly,35_39,4.825
954,1980,estimates,5yearly,40_44,1.742
954,1980,estimates,5yearly,45_49,0.29
954,1985,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1985,estimates,5yearly,15_19,6.941
954,1985,estimates,5yearly,20_24,18.025
954,1985,estimates,5yearly,25_29,17.249
954,1985,estimates,5yearly,30_34,12.295
954,1985,estimates,5yearly,35_39,6.105
954,1985,estimates,5yearly,40_44,2.082
954,1985,estimates,5yearly,45_49,0.354
954,1990,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1990,estimates,5yearly,15_19,6.741
954,1990,estimates,5yearly,20_24,17.504
954,1990,estimates,5yearly,25_29,18.279
954,1990,estimates,5yearly,30_34,13.617
954,1990,estimates,5yearly,35_39,7.329
954,1990,estimates,5yearly,40_44,2.546
954,1990,estimates,5yearly,45_49,0.43
954,1995,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1995,estimates,5yearly,15_19,6.544
954,1995,estimates,5yearly,20_24,16.772
954,1995,estimates,5yearly,25_29,18.727
954,1995,estimates,5yearly,30_34,14.639
954,1995,estimates,5yearly,35_39,8.071
954,1995,estimates,5yearly,40_44,2.922
954,1995,estimates,5yearly,45_49,0.525
954,2000,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,2000,estimates,5yearly,15_19,5.441
954,2000,estimates,5yearly,20_24,14.995
954,2000,estimates,5yearly,25_29,16.844
954,2000,estimates,5yearly,30_34,14.334
954,2000,estimates,5yearly,35_39,8.377
954,2000,estimates,5yearly,40_44,2.849
954,2000,estimates,5yearly,45_49,0.514
954,2005,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,2005,estimates,5yearly,15_19,4.195
954,2005,estimates,5yearly,20_24,13.389
954,2005,estimates,5yearly,25_29,15.533
954,2005,estimates,5yearly,30_34,12.857
954,2005,estimates,5yearly,35_39,7.71
954,2005,estimates,5yearly,40_44,2.68
954,2005,estimates,5yearly,45_49,0.452
954,2010,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,2010,estimates,5yearly,15_19,3.362
954,2010,estimates,5yearly,20_24,11.792
954,2010,estimates,5yearly,25_29,15.949
954,2010,estimates,5yearly,30_34,13.346
954,2010,estimates,5yearly,35_39,6.714
954,2010,estimates,5yearly,40_44,2.256
954,2010,estimates,5yearly,45_49,0.346
954,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,high_variant,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,low_variant,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,medium_variant,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,momentum,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,no_change,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,zero_migration,5yearly,"Region, subregion, country or area *",Micronesia
954,2015,constant_fertility,5yearly,15_19,3.492
954,2015,constant_mortality,5yearly,15_19,2.753
954,2015,high_variant,5yearly,15_19,3.03
954,2015,instant_replacement,5yearly,15_19,2.34
954,2015,low_variant,5yearly,15_19,2.477
954,2015,medium_variant,5yearly,15_19,2.754
954,2015,momentum,5yearly,15_19,2.372
954,2015,no_change,5yearly,15_19,3.492
