region,year,variant,freq,age5yearinterval,noofbirthbymother
912,1950,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1950,estimates,5yearly,15_19,1744.119
912,1950,estimates,5yearly,20_24,3682.219
912,1950,estimates,5yearly,25_29,3345.017
912,1950,estimates,5yearly,30_34,2315.776
912,1950,estimates,5yearly,35_39,1370.964
912,1950,estimates,5yearly,40_44,549.144
912,1950,estimates,5yearly,45_49,134.589
912,1955,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1955,estimates,5yearly,15_19,1847.521
912,1955,estimates,5yearly,20_24,3937.11
912,1955,estimates,5yearly,25_29,3783.252
912,1955,estimates,5yearly,30_34,2720.958
912,1955,estimates,5yearly,35_39,1582.106
912,1955,estimates,5yearly,40_44,608.622
912,1955,estimates,5yearly,45_49,147.015
912,1960,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1960,estimates,5yearly,15_19,2141.931
912,1960,estimates,5yearly,20_24,4138.886
912,1960,estimates,5yearly,25_29,4041.547
912,1960,estimates,5yearly,30_34,3098.654
912,1960,estimates,5yearly,35_39,1855.717
912,1960,estimates,5yearly,40_44,701.569
912,1960,estimates,5yearly,45_49,161.914
912,1965,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1965,estimates,5yearly,15_19,2549.343
912,1965,estimates,5yearly,20_24,4558.007
912,1965,estimates,5yearly,25_29,4137.773
912,1965,estimates,5yearly,30_34,3249.156
912,1965,estimates,5yearly,35_39,2092.044
912,1965,estimates,5yearly,40_44,809.972
912,1965,estimates,5yearly,45_49,185.246
912,1970,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1970,estimates,5yearly,15_19,2816.593
912,1970,estimates,5yearly,20_24,5183.672
912,1970,estimates,5yearly,25_29,4408.716
912,1970,estimates,5yearly,30_34,3215.854
912,1970,estimates,5yearly,35_39,2194.465
912,1970,estimates,5yearly,40_44,892.206
912,1970,estimates,5yearly,45_49,218.101
912,1975,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1975,estimates,5yearly,15_19,2965.341
912,1975,estimates,5yearly,20_24,5814.374
912,1975,estimates,5yearly,25_29,5124.33
912,1975,estimates,5yearly,30_34,3479.605
912,1975,estimates,5yearly,35_39,2173.659
912,1975,estimates,5yearly,40_44,956.183
912,1975,estimates,5yearly,45_49,225.451
912,1980,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1980,estimates,5yearly,15_19,2706.115
912,1980,estimates,5yearly,20_24,6386.304
912,1980,estimates,5yearly,25_29,5981.72
912,1980,estimates,5yearly,30_34,4097.347
912,1980,estimates,5yearly,35_39,2323.341
912,1980,estimates,5yearly,40_44,924.212
912,1980,estimates,5yearly,45_49,241.927
912,1985,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1985,estimates,5yearly,15_19,2223.149
912,1985,estimates,5yearly,20_24,6335.442
912,1985,estimates,5yearly,25_29,6524.451
912,1985,estimates,5yearly,30_34,4683.543
912,1985,estimates,5yearly,35_39,2605.065
912,1985,estimates,5yearly,40_44,1000.51
912,1985,estimates,5yearly,45_49,265.203
912,1990,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1990,estimates,5yearly,15_19,2331.857
912,1990,estimates,5yearly,20_24,5990.716
912,1990,estimates,5yearly,25_29,6189.326
912,1990,estimates,5yearly,30_34,4581.877
912,1990,estimates,5yearly,35_39,2607.378
912,1990,estimates,5yearly,40_44,986.795
912,1990,estimates,5yearly,45_49,209.137
912,1995,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,1995,estimates,5yearly,15_19,2190.395
912,1995,estimates,5yearly,20_24,5830.184
912,1995,estimates,5yearly,25_29,5963.018
912,1995,estimates,5yearly,30_34,4284.455
912,1995,estimates,5yearly,35_39,2417.404
912,1995,estimates,5yearly,40_44,898.543
912,1995,estimates,5yearly,45_49,210.471
912,2000,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,2000,estimates,5yearly,15_19,2381.363
912,2000,estimates,5yearly,20_24,6169.161
912,2000,estimates,5yearly,25_29,6281.897
912,2000,estimates,5yearly,30_34,4411.009
912,2000,estimates,5yearly,35_39,2410.84
912,2000,estimates,5yearly,40_44,859.595
912,2000,estimates,5yearly,45_49,215.895
912,2005,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,2005,estimates,5yearly,15_19,2338.344
912,2005,estimates,5yearly,20_24,6575.363
912,2005,estimates,5yearly,25_29,7180.533
912,2005,estimates,5yearly,30_34,5018.886
912,2005,estimates,5yearly,35_39,2747.933
912,2005,estimates,5yearly,40_44,948.312
912,2005,estimates,5yearly,45_49,199.357
912,2010,estimates,5yearly,"Region, subregion, country or area *",Northern Africa
912,2010,estimates,5yearly,15_19,2256.328
912,2010,estimates,5yearly,20_24,7690.105
912,2010,estimates,5yearly,25_29,8333.625
912,2010,estimates,5yearly,30_34,6026.988
912,2010,estimates,5yearly,35_39,3438.88
