region,year,variant,freq,age5yearinterval,noofbirthbymother
913,1950,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1950,estimates,5yearly,15_19,279.593
913,1950,estimates,5yearly,20_24,888.378
913,1950,estimates,5yearly,25_29,854.765
913,1950,estimates,5yearly,30_34,639.044
913,1950,estimates,5yearly,35_39,438.66
913,1950,estimates,5yearly,40_44,256.987
913,1950,estimates,5yearly,45_49,115.95
913,1955,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1955,estimates,5yearly,15_19,314.768
913,1955,estimates,5yearly,20_24,986.295
913,1955,estimates,5yearly,25_29,940.35
913,1955,estimates,5yearly,30_34,691.353
913,1955,estimates,5yearly,35_39,482.592
913,1955,estimates,5yearly,40_44,286.909
913,1955,estimates,5yearly,45_49,131.588
913,1960,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1960,estimates,5yearly,15_19,354.325
913,1960,estimates,5yearly,20_24,1106.621
913,1960,estimates,5yearly,25_29,1043.932
913,1960,estimates,5yearly,30_34,761.558
913,1960,estimates,5yearly,35_39,523.063
913,1960,estimates,5yearly,40_44,315.854
913,1960,estimates,5yearly,45_49,146.729
913,1965,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1965,estimates,5yearly,15_19,418.52
913,1965,estimates,5yearly,20_24,1223.206
913,1965,estimates,5yearly,25_29,1155.456
913,1965,estimates,5yearly,30_34,833.865
913,1965,estimates,5yearly,35_39,568.889
913,1965,estimates,5yearly,40_44,337.492
913,1965,estimates,5yearly,45_49,158.556
913,1970,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1970,estimates,5yearly,15_19,601.178
913,1970,estimates,5yearly,20_24,1441.58
913,1970,estimates,5yearly,25_29,1263.182
913,1970,estimates,5yearly,30_34,915.633
913,1970,estimates,5yearly,35_39,600.558
913,1970,estimates,5yearly,40_44,335.347
913,1970,estimates,5yearly,45_49,145.567
913,1975,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1975,estimates,5yearly,15_19,759.571
913,1975,estimates,5yearly,20_24,1627.408
913,1975,estimates,5yearly,25_29,1418.768
913,1975,estimates,5yearly,30_34,971.402
913,1975,estimates,5yearly,35_39,619.915
913,1975,estimates,5yearly,40_44,322.609
913,1975,estimates,5yearly,45_49,129.259
913,1980,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1980,estimates,5yearly,15_19,917.344
913,1980,estimates,5yearly,20_24,1721.114
913,1980,estimates,5yearly,25_29,1559.454
913,1980,estimates,5yearly,30_34,1079.301
913,1980,estimates,5yearly,35_39,628.599
913,1980,estimates,5yearly,40_44,305.728
913,1980,estimates,5yearly,45_49,110.76
913,1985,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1985,estimates,5yearly,15_19,1043.631
913,1985,estimates,5yearly,20_24,1733.246
913,1985,estimates,5yearly,25_29,1552.569
913,1985,estimates,5yearly,30_34,1133.765
913,1985,estimates,5yearly,35_39,651.201
913,1985,estimates,5yearly,40_44,273.07
913,1985,estimates,5yearly,45_49,86.59
913,1990,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1990,estimates,5yearly,15_19,1117.598
913,1990,estimates,5yearly,20_24,1703.779
913,1990,estimates,5yearly,25_29,1507.385
913,1990,estimates,5yearly,30_34,1112.872
913,1990,estimates,5yearly,35_39,655.658
913,1990,estimates,5yearly,40_44,256.132
913,1990,estimates,5yearly,45_49,61.8
913,1995,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1995,estimates,5yearly,15_19,1111.259
913,1995,estimates,5yearly,20_24,1780.521
913,1995,estimates,5yearly,25_29,1572.615
913,1995,estimates,5yearly,30_34,1091.124
913,1995,estimates,5yearly,35_39,647.523
913,1995,estimates,5yearly,40_44,239.934
913,1995,estimates,5yearly,45_49,65.624
913,2000,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,2000,estimates,5yearly,15_19,1035.664
913,2000,estimates,5yearly,20_24,1898.94
913,2000,estimates,5yearly,25_29,1676.524
913,2000,estimates,5yearly,30_34,1104.472
913,2000,estimates,5yearly,35_39,628.663
913,2000,estimates,5yearly,40_44,224.137
913,2000,estimates,5yearly,45_49,62.437
913,2005,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,2005,estimates,5yearly,15_19,902.479
913,2005,estimates,5yearly,20_24,2011.072
913,2005,estimates,5yearly,25_29,1827.936
913,2005,estimates,5yearly,30_34,1133.468
913,2005,estimates,5yearly,35_39,629.848
913,2005,estimates,5yearly,40_44,210.485
913,2005,estimates,5yearly,45_49,55.625
913,2010,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,2010,estimates,5yearly,15_19,808.935
