region,year,variant,freq,age5yearinterval,noofbirthbymother
931,1950,estimates,5yearly,"Region, subregion, country or area *",South America
931,1950,estimates,5yearly,15_19,2889.471
931,1950,estimates,5yearly,20_24,6601.918
931,1950,estimates,5yearly,25_29,6533.455
931,1950,estimates,5yearly,30_34,4599.251
931,1950,estimates,5yearly,35_39,2905.806
931,1950,estimates,5yearly,40_44,1266.397
931,1950,estimates,5yearly,45_49,387.836
931,1955,estimates,5yearly,"Region, subregion, country or area *",South America
931,1955,estimates,5yearly,15_19,3235.642
931,1955,estimates,5yearly,20_24,7302.866
931,1955,estimates,5yearly,25_29,7255.91
931,1955,estimates,5yearly,30_34,5288.231
931,1955,estimates,5yearly,35_39,3229.485
931,1955,estimates,5yearly,40_44,1382.22
931,1955,estimates,5yearly,45_49,437.002
931,1960,estimates,5yearly,"Region, subregion, country or area *",South America
931,1960,estimates,5yearly,15_19,3749.245
931,1960,estimates,5yearly,20_24,8181.756
931,1960,estimates,5yearly,25_29,7997.001
931,1960,estimates,5yearly,30_34,5848.738
931,1960,estimates,5yearly,35_39,3692.179
931,1960,estimates,5yearly,40_44,1519.75
931,1960,estimates,5yearly,45_49,465.431
931,1965,estimates,5yearly,"Region, subregion, country or area *",South America
931,1965,estimates,5yearly,15_19,4158.992
931,1965,estimates,5yearly,20_24,8820.631
931,1965,estimates,5yearly,25_29,8264.048
931,1965,estimates,5yearly,30_34,5982.454
931,1965,estimates,5yearly,35_39,3737.74
931,1965,estimates,5yearly,40_44,1568.985
931,1965,estimates,5yearly,45_49,435.026
931,1970,estimates,5yearly,"Region, subregion, country or area *",South America
931,1970,estimates,5yearly,15_19,4345.742
931,1970,estimates,5yearly,20_24,9513.495
931,1970,estimates,5yearly,25_29,8520.931
931,1970,estimates,5yearly,30_34,5920.02
931,1970,estimates,5yearly,35_39,3587.455
931,1970,estimates,5yearly,40_44,1490.09
931,1970,estimates,5yearly,45_49,352.748
931,1975,estimates,5yearly,"Region, subregion, country or area *",South America
931,1975,estimates,5yearly,15_19,5012.08
931,1975,estimates,5yearly,20_24,10703.892
931,1975,estimates,5yearly,25_29,9580.286
931,1975,estimates,5yearly,30_34,6192.014
931,1975,estimates,5yearly,35_39,3542.996
931,1975,estimates,5yearly,40_44,1391.614
931,1975,estimates,5yearly,45_49,287.235
931,1980,estimates,5yearly,"Region, subregion, country or area *",South America
931,1980,estimates,5yearly,15_19,5499.002
931,1980,estimates,5yearly,20_24,11516.17
931,1980,estimates,5yearly,25_29,10083.161
931,1980,estimates,5yearly,30_34,6503.958
