region,year,variant,freq,age5yearinterval,noofbirthbymother
927,1950,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1950,estimates,5yearly,15_19,75.267
927,1950,estimates,5yearly,20_24,364.494
927,1950,estimates,5yearly,25_29,401.333
927,1950,estimates,5yearly,30_34,251.909
927,1950,estimates,5yearly,35_39,125.715
927,1950,estimates,5yearly,40_44,36.745
927,1950,estimates,5yearly,45_49,2.366
927,1955,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1955,estimates,5yearly,15_19,99.307
927,1955,estimates,5yearly,20_24,421.495
927,1955,estimates,5yearly,25_29,430.067
927,1955,estimates,5yearly,30_34,277.1
927,1955,estimates,5yearly,35_39,137.268
927,1955,estimates,5yearly,40_44,38.741
927,1955,estimates,5yearly,45_49,2.696
927,1960,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1960,estimates,5yearly,15_19,128.614
927,1960,estimates,5yearly,20_24,471.299
927,1960,estimates,5yearly,25_29,431.814
927,1960,estimates,5yearly,30_34,259.883
927,1960,estimates,5yearly,35_39,134.995
927,1960,estimates,5yearly,40_44,38.721
927,1960,estimates,5yearly,45_49,2.48
927,1965,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1965,estimates,5yearly,15_19,168.011
927,1965,estimates,5yearly,20_24,522.901
927,1965,estimates,5yearly,25_29,459.186
927,1965,estimates,5yearly,30_34,226.434
927,1965,estimates,5yearly,35_39,105.01
927,1965,estimates,5yearly,40_44,30.947
927,1965,estimates,5yearly,45_49,2.295
927,1970,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1970,estimates,5yearly,15_19,184.219
927,1970,estimates,5yearly,20_24,556.447
927,1970,estimates,5yearly,25_29,522.717
927,1970,estimates,5yearly,30_34,219.872
927,1970,estimates,5yearly,35_39,79.689
927,1970,estimates,5yearly,40_44,20.377
927,1970,estimates,5yearly,45_49,1.48
927,1975,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1975,estimates,5yearly,15_19,131.868
927,1975,estimates,5yearly,20_24,446.299
927,1975,estimates,5yearly,25_29,512.978
927,1975,estimates,5yearly,30_34,228.418
927,1975,estimates,5yearly,35_39,61.086
927,1975,estimates,5yearly,40_44,11.457
927,1975,estimates,5yearly,45_49,0.722
927,1980,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1980,estimates,5yearly,15_19,108.118
927,1980,estimates,5yearly,20_24,403.948
927,1980,estimates,5yearly,25_29,542.693
927,1980,estimates,5yearly,30_34,290.431
927,1980,estimates,5yearly,35_39,78.142
927,1980,estimates,5yearly,40_44,11.301
927,1980,estimates,5yearly,45_49,0.636
927,1985,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1985,estimates,5yearly,15_19,93.048
927,1985,estimates,5yearly,20_24,351.307
927,1985,estimates,5yearly,25_29,569.556
927,1985,estimates,5yearly,30_34,370.568
927,1985,estimates,5yearly,35_39,112.678
927,1985,estimates,5yearly,40_44,15.41
927,1985,estimates,5yearly,45_49,0.608
927,1990,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1990,estimates,5yearly,15_19,91.286
927,1990,estimates,5yearly,20_24,313.537
927,1990,estimates,5yearly,25_29,548.856
927,1990,estimates,5yearly,30_34,450.767
927,1990,estimates,5yearly,35_39,159.79
927,1990,estimates,5yearly,40_44,24.061
927,1990,estimates,5yearly,45_49,0.864
927,1995,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1995,estimates,5yearly,15_19,81.41
927,1995,estimates,5yearly,20_24,259.984
927,1995,estimates,5yearly,25_29,483.602
927,1995,estimates,5yearly,30_34,471.833
927,1995,estimates,5yearly,35_39,204.622
927,1995,estimates,5yearly,40_44,33.725
927,1995,estimates,5yearly,45_49,1.262
927,2000,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2000,estimates,5yearly,15_19,74.698
927,2000,estimates,5yearly,20_24,232.866
927,2000,estimates,5yearly,25_29,435.243
927,2000,estimates,5yearly,30_34,501.27
927,2000,estimates,5yearly,35_39,248.327
927,2000,estimates,5yearly,40_44,46.045
927,2000,estimates,5yearly,45_49,2.037
927,2005,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2005,estimates,5yearly,15_19,82.487
927,2005,estimates,5yearly,20_24,265.964
927,2005,estimates,5yearly,25_29,469.237
927,2005,estimates,5yearly,30_34,570.166
927,2005,estimates,5yearly,35_39,320.512
927,2005,estimates,5yearly,40_44,63.184
927,2005,estimates,5yearly,45_49,3.073
927,2010,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2010,estimates,5yearly,15_19,70.913
927,2010,estimates,5yearly,20_24,260.258
927,2010,estimates,5yearly,25_29,501.025
927,2010,estimates,5yearly,30_34,589.824
927,2010,estimates,5yearly,35_39,334.246
927,2010,estimates,5yearly,40_44,71.966
927,2010,estimates,5yearly,45_49,4.451
927,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,high_variant,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,low_variant,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,medium_variant,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,momentum,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,no_change,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,zero_migration,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2015,constant_fertility,5yearly,15_19,71.507
927,2015,constant_mortality,5yearly,15_19,62.354
927,2015,high_variant,5yearly,15_19,70.718
927,2015,instant_replacement,5yearly,15_19,69.357
927,2015,low_variant,5yearly,15_19,53.997
927,2015,medium_variant,5yearly,15_19,62.358
927,2015,momentum,5yearly,15_19,67.244
927,2015,no_change,5yearly,15_19,71.502
927,2015,zero_migration,5yearly,15_19,60.422
927,2015,constant_fertility,5yearly,20_24,260.77
927,2015,constant_mortality,5yearly,20_24,237.396
927,2015,high_variant,5yearly,20_24,269.304
927,2015,instant_replacement,5yearly,20_24,264.433
927,2015,low_variant,5yearly,20_24,205.537
927,2015,medium_variant,5yearly,20_24,237.417
927,2015,momentum,5yearly,20_24,255.786
927,2015,no_change,5yearly,20_24,260.747
927,2015,zero_migration,5yearly,20_24,229.515
927,2015,constant_fertility,5yearly,25_29,523.049
927,2015,constant_mortality,5yearly,25_29,486.96
927,2015,high_variant,5yearly,25_29,552.62
927,2015,instant_replacement,5yearly,25_29,544.418
927,2015,low_variant,5yearly,25_29,421.324
927,2015,medium_variant,5yearly,25_29,486.978
927,2015,momentum,5yearly,25_29,527.702
927,2015,no_change,5yearly,25_29,523.031
927,2015,zero_migration,5yearly,25_29,471.649
927,2015,constant_fertility,5yearly,30_34,653.911
927,2015,constant_mortality,5yearly,30_34,643.284
927,2015,high_variant,5yearly,30_34,730.19
927,2015,instant_replacement,5yearly,30_34,720.536
927,2015,low_variant,5yearly,30_34,556.413
927,2015,medium_variant,5yearly,30_34,643.3
927,2015,momentum,5yearly,30_34,701.556
927,2015,no_change,5yearly,30_34,653.894
927,2015,zero_migration,5yearly,30_34,625.791
927,2015,constant_fertility,5yearly,35_39,350.389
927,2015,constant_mortality,5yearly,35_39,366.074
927,2015,high_variant,5yearly,35_39,415.572
927,2015,instant_replacement,5yearly,35_39,410.127
927,2015,low_variant,5yearly,35_39,316.664
927,2015,medium_variant,5yearly,35_39,366.116
927,2015,momentum,5yearly,35_39,401.392
927,2015,no_change,5yearly,35_39,350.348
927,2015,zero_migration,5yearly,35_39,358.018
927,2015,constant_fertility,5yearly,40_44,73.084
927,2015,constant_mortality,5yearly,40_44,81.042
927,2015,high_variant,5yearly,40_44,92.008
927,2015,instant_replacement,5yearly,40_44,90.784
927,2015,low_variant,5yearly,40_44,70.113
927,2015,medium_variant,5yearly,40_44,81.063
927,2015,momentum,5yearly,40_44,89.535
927,2015,no_change,5yearly,40_44,73.066
927,2015,zero_migration,5yearly,40_44,79.889
927,2015,constant_fertility,5yearly,45_49,4.571
927,2015,constant_mortality,5yearly,45_49,5.724
927,2015,high_variant,5yearly,45_49,6.501
927,2015,instant_replacement,5yearly,45_49,6.424
927,2015,low_variant,5yearly,45_49,4.952
927,2015,medium_variant,5yearly,45_49,5.727
927,2015,momentum,5yearly,45_49,6.38
927,2015,no_change,5yearly,45_49,4.569
927,2015,zero_migration,5yearly,45_49,5.682
927,2020,constant_fertility,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2020,constant_mortality,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2020,high_variant,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2020,instant_replacement,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,2020,low_variant,5yearly,"Region, subregion, country or area *",Australia/New Zealand
