country,variant,freq,year,netnumberofmigrants
246,estimates,5yearly,1950,-32.54
246,estimates,5yearly,1955,-27.747
246,estimates,5yearly,1960,-64.984
246,estimates,5yearly,1965,-97.937
246,estimates,5yearly,1970,28.88
246,estimates,5yearly,1975,-29.377
246,estimates,5yearly,1980,26.181
246,estimates,5yearly,1985,18.268
246,estimates,5yearly,1990,47.223
246,estimates,5yearly,1995,22.154
246,estimates,5yearly,2000,31.935
246,estimates,5yearly,2005,57.558
246,estimates,5yearly,2010,81.416
246,medium_variant,5yearly,2015,70
246,medium_variant,5yearly,2020,70
246,medium_variant,5yearly,2025,70
246,medium_variant,5yearly,2030,70
246,medium_variant,5yearly,2035,70
246,medium_variant,5yearly,2040,70
246,medium_variant,5yearly,2045,70
246,medium_variant,5yearly,2050,66.503
246,medium_variant,5yearly,2055,62.999
246,medium_variant,5yearly,2060,59.499
246,medium_variant,5yearly,2065,56.001
246,medium_variant,5yearly,2070,52.499
246,medium_variant,5yearly,2075,48.999
246,medium_variant,5yearly,2080,45.5
246,medium_variant,5yearly,2085,42
246,medium_variant,5yearly,2090,38.501
246,medium_variant,5yearly,2095,34.997
