country,variant,freq,year,netnumberofmigrants
887,estimates,5yearly,1950,-50.0
887,estimates,5yearly,1955,-75.0
887,estimates,5yearly,1960,-100.0
887,estimates,5yearly,1965,-245.662
887,estimates,5yearly,1970,-353.0
887,estimates,5yearly,1975,-75.0
887,estimates,5yearly,1980,-50.0
887,estimates,5yearly,1985,-50.0
887,estimates,5yearly,1990,615.0
887,estimates,5yearly,1995,-100.0
887,estimates,5yearly,2000,-112.15
887,estimates,5yearly,2005,-65.768
887,estimates,5yearly,2010,-75.01
887,medium_variant,5yearly,2015,-150.0
887,medium_variant,5yearly,2020,-150.0
887,medium_variant,5yearly,2025,-135.001
887,medium_variant,5yearly,2030,-135.001
887,medium_variant,5yearly,2035,-100.0
887,medium_variant,5yearly,2040,-100.0
887,medium_variant,5yearly,2045,-100.0
887,medium_variant,5yearly,2050,-95.003
887,medium_variant,5yearly,2055,-90.0
887,medium_variant,5yearly,2060,-85.003
887,medium_variant,5yearly,2065,-80.0
887,medium_variant,5yearly,2070,-75.003
887,medium_variant,5yearly,2075,-70.0
887,medium_variant,5yearly,2080,-65.003
887,medium_variant,5yearly,2085,-60.0
887,medium_variant,5yearly,2090,-55.003
887,medium_variant,5yearly,2095,-50.0
887,estimates,5yearly,Regi,Yemen
887,medium_variant,5yearly,Regi,Yemen
