country,variant,freq,year,netnumberofmigrants
262,estimates,5yearly,1950,0.999
262,estimates,5yearly,1955,5.0
262,estimates,5yearly,1960,18.0
262,estimates,5yearly,1965,25.0
262,estimates,5yearly,1970,34.997
262,estimates,5yearly,1975,91.193
262,estimates,5yearly,1980,9.999
262,estimates,5yearly,1985,89.998
262,estimates,5yearly,1990,-45.0
262,estimates,5yearly,1995,9.988
262,estimates,5yearly,2000,-8.997
262,estimates,5yearly,2005,-1.499
262,estimates,5yearly,2010,6.002
262,medium_variant,5yearly,2015,4.501
262,medium_variant,5yearly,2020,4.501
262,medium_variant,5yearly,2025,4.501
262,medium_variant,5yearly,2030,4.501
262,medium_variant,5yearly,2035,4.501
262,medium_variant,5yearly,2040,4.501
262,medium_variant,5yearly,2045,4.501
262,medium_variant,5yearly,2050,4.274
262,medium_variant,5yearly,2055,4.051
262,medium_variant,5yearly,2060,3.823
262,medium_variant,5yearly,2065,3.598
262,medium_variant,5yearly,2070,3.377
262,medium_variant,5yearly,2075,3.149
262,medium_variant,5yearly,2080,2.925
262,medium_variant,5yearly,2085,2.698
262,medium_variant,5yearly,2090,2.474
262,medium_variant,5yearly,2095,2.251
262,estimates,5yearly,Regi,Djibouti
262,medium_variant,5yearly,Regi,Djibouti
