country,variant,freq,year,netnumberofmigrants
638,estimates,5yearly,1950,2.545
638,estimates,5yearly,1955,-3.943
638,estimates,5yearly,1960,-2.436
638,estimates,5yearly,1965,12.306
638,estimates,5yearly,1970,-23.731
638,estimates,5yearly,1975,-18.024
638,estimates,5yearly,1980,3.09
638,estimates,5yearly,1985,-1.996
638,estimates,5yearly,1990,9.589
638,estimates,5yearly,1995,9.746
638,estimates,5yearly,2000,-0.89
638,estimates,5yearly,2005,-12.422
638,estimates,5yearly,2010,-12.561
638,mediumvariant,5yearly,2015,-6.28
638,mediumvariant,5yearly,2020,-3.141
638,mediumvariant,5yearly,2025,-3.141
638,mediumvariant,5yearly,2030,-3.141
638,mediumvariant,5yearly,2035,-3.141
638,mediumvariant,5yearly,2040,-3.141
638,mediumvariant,5yearly,2045,-3.141
638,mediumvariant,5yearly,2050,-2.985
638,mediumvariant,5yearly,2055,-2.825
638,mediumvariant,5yearly,2060,-2.669
638,mediumvariant,5yearly,2065,-2.513
638,mediumvariant,5yearly,2070,-2.356
638,mediumvariant,5yearly,2075,-2.196
638,mediumvariant,5yearly,2080,-2.042
638,mediumvariant,5yearly,2085,-1.886
638,mediumvariant,5yearly,2090,-1.729
638,mediumvariant,5yearly,2095,-1.568
