country,variant,freq,year,netnumberofmigrants
400,estimates,5yearly,1950,123.094
400,estimates,5yearly,1955,119.245
400,estimates,5yearly,1960,35.715
400,estimates,5yearly,1965,254.352
400,estimates,5yearly,1970,-29.706
400,estimates,5yearly,1975,-80.758
400,estimates,5yearly,1980,81.657
400,estimates,5yearly,1985,170.602
400,estimates,5yearly,1990,412.472
400,estimates,5yearly,1995,-150.147
400,estimates,5yearly,2000,-93.897
400,estimates,5yearly,2005,649.997
400,estimates,5yearly,2010,975.285
400,medium_variant,5yearly,2015,0
400,medium_variant,5yearly,2020,-599.998
400,medium_variant,5yearly,2025,-420.001
400,medium_variant,5yearly,2030,-170.001
400,medium_variant,5yearly,2035,-20
400,medium_variant,5yearly,2040,-20
400,medium_variant,5yearly,2045,-20
400,medium_variant,5yearly,2050,-18.998
400,medium_variant,5yearly,2055,-17.999
400,medium_variant,5yearly,2060,-17.001
400,medium_variant,5yearly,2065,-15.998
400,medium_variant,5yearly,2070,-15.001
400,medium_variant,5yearly,2075,-13.999
400,medium_variant,5yearly,2080,-13
400,medium_variant,5yearly,2085,-12.001
400,medium_variant,5yearly,2090,-10.999
400,medium_variant,5yearly,2095,-9.999
