country,variant,freq,year,netnumberofmigrants
504,estimates,5yearly,1950,0
504,estimates,5yearly,1955,-13.001
504,estimates,5yearly,1960,-240.922
504,estimates,5yearly,1965,-477.753
504,estimates,5yearly,1970,-497.677
504,estimates,5yearly,1975,-293.328
504,estimates,5yearly,1980,-320.659
504,estimates,5yearly,1985,-418.575
504,estimates,5yearly,1990,-466.627
504,estimates,5yearly,1995,-559.38
504,estimates,5yearly,2000,-654.821
504,estimates,5yearly,2005,-565.14
504,estimates,5yearly,2010,-307.108
504,medium_variant,5yearly,2015,-257.096
504,medium_variant,5yearly,2020,-257.096
504,medium_variant,5yearly,2025,-257.096
504,medium_variant,5yearly,2030,-257.096
504,medium_variant,5yearly,2035,-257.096
504,medium_variant,5yearly,2040,-257.096
504,medium_variant,5yearly,2045,-257.096
504,medium_variant,5yearly,2050,-244.242
504,medium_variant,5yearly,2055,-231.386
504,medium_variant,5yearly,2060,-218.53
504,medium_variant,5yearly,2065,-205.677
504,medium_variant,5yearly,2070,-192.823
504,medium_variant,5yearly,2075,-179.966
504,medium_variant,5yearly,2080,-167.11
504,medium_variant,5yearly,2085,-154.257
504,medium_variant,5yearly,2090,-141.403
504,medium_variant,5yearly,2095,-128.55
