country,variant,freq,year,netnumberofmigrants
120,estimates,5yearly,1950,0
120,estimates,5yearly,1955,0
120,estimates,5yearly,1960,0
120,estimates,5yearly,1965,-1
120,estimates,5yearly,1970,-2.5
120,estimates,5yearly,1975,0
120,estimates,5yearly,1980,-16.5
120,estimates,5yearly,1985,-19.5
120,estimates,5yearly,1990,-48
120,estimates,5yearly,1995,-48
120,estimates,5yearly,2000,-54
120,estimates,5yearly,2005,-54
120,estimates,5yearly,2010,-36
120,medium_variant,5yearly,2015,-24
120,medium_variant,5yearly,2020,-24
120,medium_variant,5yearly,2025,-24
120,medium_variant,5yearly,2030,-24
120,medium_variant,5yearly,2035,-24
120,medium_variant,5yearly,2040,-24
120,medium_variant,5yearly,2045,-24
120,medium_variant,5yearly,2050,-22.8
120,medium_variant,5yearly,2055,-21.6
120,medium_variant,5yearly,2060,-20.4
120,medium_variant,5yearly,2065,-19.2
120,medium_variant,5yearly,2070,-18
120,medium_variant,5yearly,2075,-16.8
120,medium_variant,5yearly,2080,-15.6
120,medium_variant,5yearly,2085,-14.4
120,medium_variant,5yearly,2090,-13.2
120,medium_variant,5yearly,2095,-12
