country,variant,freq,year,netnumberofmigrants
56,estimates,5yearly,1950,53.71
56,estimates,5yearly,1955,46.636
56,estimates,5yearly,1960,38.304
56,estimates,5yearly,1965,47.288
56,estimates,5yearly,1970,70.98
56,estimates,5yearly,1975,73.523
56,estimates,5yearly,1980,18.478
56,estimates,5yearly,1985,42.556
56,estimates,5yearly,1990,106.947
56,estimates,5yearly,1995,50.87
56,estimates,5yearly,2000,219.56
56,estimates,5yearly,2005,294.27
56,estimates,5yearly,2010,258.672
56,medium_variant,5yearly,2015,240.0
56,medium_variant,5yearly,2020,119.998
56,medium_variant,5yearly,2025,119.998
56,medium_variant,5yearly,2030,119.998
56,medium_variant,5yearly,2035,119.998
56,medium_variant,5yearly,2040,119.998
56,medium_variant,5yearly,2045,119.998
56,medium_variant,5yearly,2050,114.001
56,medium_variant,5yearly,2055,107.998
56,medium_variant,5yearly,2060,102.0
56,medium_variant,5yearly,2065,96.0
56,medium_variant,5yearly,2070,89.996
56,medium_variant,5yearly,2075,84.002
56,medium_variant,5yearly,2080,77.999
56,medium_variant,5yearly,2085,72.001
56,medium_variant,5yearly,2090,66.001
56,medium_variant,5yearly,2095,60.0
56,estimates,5yearly,Regi,Belgium
56,medium_variant,5yearly,Regi,Belgium
