country,variant,freq,year,netnumberofmigrants
760,estimates,5yearly,1950,-70.0
760,estimates,5yearly,1955,-15.0
760,estimates,5yearly,1960,-16.0
760,estimates,5yearly,1965,-16.0
760,estimates,5yearly,1970,-81.501
760,estimates,5yearly,1975,-161.672
760,estimates,5yearly,1980,-87.001
760,estimates,5yearly,1985,-146.501
760,estimates,5yearly,1990,-70.0
760,estimates,5yearly,1995,-130.0
760,estimates,5yearly,2000,-379.91
760,estimates,5yearly,2005,370.0
760,estimates,5yearly,2010,-4157.896
760,medium_variant,5yearly,2015,-1240.0
760,medium_variant,5yearly,2020,2779.999
760,medium_variant,5yearly,2025,1200.0
760,medium_variant,5yearly,2030,230.001
760,medium_variant,5yearly,2035,-49.998
760,medium_variant,5yearly,2040,-49.998
760,medium_variant,5yearly,2045,-49.998
760,medium_variant,5yearly,2050,-47.497
760,medium_variant,5yearly,2055,-45.002
760,medium_variant,5yearly,2060,-42.5
760,medium_variant,5yearly,2065,-40.002
760,medium_variant,5yearly,2070,-37.499
760,medium_variant,5yearly,2075,-34.999
760,medium_variant,5yearly,2080,-32.499
760,medium_variant,5yearly,2085,-30.0
760,medium_variant,5yearly,2090,-27.501
760,medium_variant,5yearly,2095,-25.002
760,estimates,5yearly,Regi,Syrian Arab Republic
760,medium_variant,5yearly,Regi,Syrian Arab Republic
