country,variant,freq,year,netnumberofmigrants
36,estimates,5yearly,1950,438.295
36,estimates,5yearly,1955,397.191
36,estimates,5yearly,1960,382.989
36,estimates,5yearly,1965,802.781
36,estimates,5yearly,1970,264.129
36,estimates,5yearly,1975,235.744
36,estimates,5yearly,1980,456.227
36,estimates,5yearly,1985,666.233
36,estimates,5yearly,1990,351.078
36,estimates,5yearly,1995,377.552
36,estimates,5yearly,2000,575.104
36,estimates,5yearly,2005,1122.688
36,estimates,5yearly,2010,913.107
36,medium_variant,5yearly,2015,849.966
36,medium_variant,5yearly,2020,750
36,medium_variant,5yearly,2025,750
36,medium_variant,5yearly,2030,750
36,medium_variant,5yearly,2035,750
36,medium_variant,5yearly,2040,750
36,medium_variant,5yearly,2045,750
36,medium_variant,5yearly,2050,712.503
36,medium_variant,5yearly,2055,674.999
36,medium_variant,5yearly,2060,637.5
36,medium_variant,5yearly,2065,599.999
36,medium_variant,5yearly,2070,562.501
36,medium_variant,5yearly,2075,524.998
36,medium_variant,5yearly,2080,487.502
36,medium_variant,5yearly,2085,450
36,medium_variant,5yearly,2090,412.501
36,medium_variant,5yearly,2095,375
