country,variant,freq,year,netnumberofmigrants
52,estimates,5yearly,1950,-6.823
52,estimates,5yearly,1955,-17.305
52,estimates,5yearly,1960,-15.903
52,estimates,5yearly,1965,-11.88
52,estimates,5yearly,1970,-5.433
52,estimates,5yearly,1975,-3.595
52,estimates,5yearly,1980,-5.589
52,estimates,5yearly,1985,-4.077
52,estimates,5yearly,1990,-3.263
52,estimates,5yearly,1995,-1.323
52,estimates,5yearly,2000,-0.077
52,estimates,5yearly,2005,2.05
52,estimates,5yearly,2010,2.18
52,medium_variant,5yearly,2015,2.072
52,medium_variant,5yearly,2020,1.973
52,medium_variant,5yearly,2025,1.878
52,medium_variant,5yearly,2030,1.789
52,medium_variant,5yearly,2035,1.7
52,medium_variant,5yearly,2040,1.618
52,medium_variant,5yearly,2045,1.54
52,medium_variant,5yearly,2050,1.462
52,medium_variant,5yearly,2055,1.388
52,medium_variant,5yearly,2060,1.314
52,medium_variant,5yearly,2065,1.24
52,medium_variant,5yearly,2070,1.166
52,medium_variant,5yearly,2075,1.092
52,medium_variant,5yearly,2080,1.018
52,medium_variant,5yearly,2085,0.944
52,medium_variant,5yearly,2090,0.87
52,medium_variant,5yearly,2095,0.796
