country,variant,freq,year,netnumberofmigrants
140,estimates,5yearly,1950,0.0
140,estimates,5yearly,1955,0.0
140,estimates,5yearly,1960,11.93
140,estimates,5yearly,1965,13.145
140,estimates,5yearly,1970,-20.075
140,estimates,5yearly,1975,4.0
140,estimates,5yearly,1980,40.165
140,estimates,5yearly,1985,-45.0
140,estimates,5yearly,1990,50.0
140,estimates,5yearly,1995,25.0
140,estimates,5yearly,2000,-24.405
140,estimates,5yearly,2005,-125.614
140,estimates,5yearly,2010,-396.129
140,medium_variant,5yearly,2015,-150.0
140,medium_variant,5yearly,2020,-25.0
140,medium_variant,5yearly,2025,-25.0
140,medium_variant,5yearly,2030,-25.0
140,medium_variant,5yearly,2035,-25.0
140,medium_variant,5yearly,2040,-25.0
140,medium_variant,5yearly,2045,-25.0
140,medium_variant,5yearly,2050,-23.75
140,medium_variant,5yearly,2055,-22.5
140,medium_variant,5yearly,2060,-21.25
140,medium_variant,5yearly,2065,-20.0
140,medium_variant,5yearly,2070,-18.75
140,medium_variant,5yearly,2075,-17.5
140,medium_variant,5yearly,2080,-16.25
140,medium_variant,5yearly,2085,-15.0
140,medium_variant,5yearly,2090,-13.75
140,medium_variant,5yearly,2095,-12.5
140,estimates,5yearly,Regi,Central African Republic
140,medium_variant,5yearly,Regi,Central African Republic
