country,variant,freq,year,netnumberofmigrants
316,estimates,5yearly,1950,-3.842
316,estimates,5yearly,1955,-4.552
316,estimates,5yearly,1960,-2.905
316,estimates,5yearly,1965,-1.442
316,estimates,5yearly,1970,-2.131
316,estimates,5yearly,1975,-1.511
316,estimates,5yearly,1980,0.109
316,estimates,5yearly,1985,0.099
316,estimates,5yearly,1990,1.739
316,estimates,5yearly,1995,-4.116
316,estimates,5yearly,2000,-9.556
316,estimates,5yearly,2005,-9.776
316,estimates,5yearly,2010,-7.594
316,medium_variant,5yearly,2015,-2.532
316,medium_variant,5yearly,2020,-2.532
316,medium_variant,5yearly,2025,-2.532
316,medium_variant,5yearly,2030,-2.532
316,medium_variant,5yearly,2035,-2.532
316,medium_variant,5yearly,2040,-2.532
316,medium_variant,5yearly,2045,-2.532
316,medium_variant,5yearly,2050,-2.404
316,medium_variant,5yearly,2055,-2.278
316,medium_variant,5yearly,2060,-2.149
316,medium_variant,5yearly,2065,-2.024
316,medium_variant,5yearly,2070,-1.904
316,medium_variant,5yearly,2075,-1.772
316,medium_variant,5yearly,2080,-1.645
316,medium_variant,5yearly,2085,-1.517
316,medium_variant,5yearly,2090,-1.388
316,medium_variant,5yearly,2095,-1.266
316,estimates,5yearly,Regi,Guam
316,medium_variant,5yearly,Regi,Guam
