country,variant,freq,year,netnumberofmigrants
76,estimates,5yearly,1950,330.012
76,estimates,5yearly,1955,0
76,estimates,5yearly,1960,0
76,estimates,5yearly,1965,0
76,estimates,5yearly,1970,0
76,estimates,5yearly,1975,0
76,estimates,5yearly,1980,0
76,estimates,5yearly,1985,0
76,estimates,5yearly,1990,0
76,estimates,5yearly,1995,0
76,estimates,5yearly,2000,0
76,estimates,5yearly,2005,0
76,estimates,5yearly,2010,15.924
76,medium_variant,5yearly,2015,30
76,medium_variant,5yearly,2020,30
76,medium_variant,5yearly,2025,30
76,medium_variant,5yearly,2030,10
76,medium_variant,5yearly,2035,10
76,medium_variant,5yearly,2040,10
76,medium_variant,5yearly,2045,10
76,medium_variant,5yearly,2050,9.5
76,medium_variant,5yearly,2055,9
76,medium_variant,5yearly,2060,8.501
76,medium_variant,5yearly,2065,7.999
76,medium_variant,5yearly,2070,7.498
76,medium_variant,5yearly,2075,7.001
76,medium_variant,5yearly,2080,6.499
76,medium_variant,5yearly,2085,5.999
76,medium_variant,5yearly,2090,5.5
76,medium_variant,5yearly,2095,5.002
