country,variant,freq,year,netnumberofmigrants
308,estimates,5yearly,1950,-5.582
308,estimates,5yearly,1955,-5.22
308,estimates,5yearly,1960,-8.968
308,estimates,5yearly,1965,-9.319
308,estimates,5yearly,1970,-11.426
308,estimates,5yearly,1975,-12.867
308,estimates,5yearly,1980,-0.288
308,estimates,5yearly,1985,-15.001
308,estimates,5yearly,1990,-3.923
308,estimates,5yearly,1995,-4.912
308,estimates,5yearly,2000,-4.132
308,estimates,5yearly,2005,-4.274
308,estimates,5yearly,2010,-4.274
308,medium_variant,5yearly,2015,-3.497
308,medium_variant,5yearly,2020,-2.996
308,medium_variant,5yearly,2025,-2.798
308,medium_variant,5yearly,2030,-2.497
308,medium_variant,5yearly,2035,-2.496
308,medium_variant,5yearly,2040,-2.5
308,medium_variant,5yearly,2045,-2.497
308,medium_variant,5yearly,2050,-2.372
308,medium_variant,5yearly,2055,-2.248
308,medium_variant,5yearly,2060,-2.123
308,medium_variant,5yearly,2065,-2.001
308,medium_variant,5yearly,2070,-1.873
308,medium_variant,5yearly,2075,-1.744
308,medium_variant,5yearly,2080,-1.627
308,medium_variant,5yearly,2085,-1.499
308,medium_variant,5yearly,2090,-1.376
308,medium_variant,5yearly,2095,-1.249
