country,variant,freq,year,netnumberofmigrants
548,estimates,5yearly,1950,-0.104
548,estimates,5yearly,1955,-0.122
548,estimates,5yearly,1960,0.067
548,estimates,5yearly,1965,-0.506
548,estimates,5yearly,1970,1.439
548,estimates,5yearly,1975,0.245
548,estimates,5yearly,1980,-3.312
548,estimates,5yearly,1985,-2.801
548,estimates,5yearly,1990,-0.295
548,estimates,5yearly,1995,-7.087
548,estimates,5yearly,2000,-0.502
548,estimates,5yearly,2005,1.135
548,estimates,5yearly,2010,0.604
548,medium_variant,5yearly,2015,0.604
548,medium_variant,5yearly,2020,0.604
548,medium_variant,5yearly,2025,0.604
548,medium_variant,5yearly,2030,0.604
548,medium_variant,5yearly,2035,0.604
548,medium_variant,5yearly,2040,0.604
548,medium_variant,5yearly,2045,0.604
548,medium_variant,5yearly,2050,0.573
548,medium_variant,5yearly,2055,0.538
548,medium_variant,5yearly,2060,0.511
548,medium_variant,5yearly,2065,0.481
548,medium_variant,5yearly,2070,0.451
548,medium_variant,5yearly,2075,0.42
548,medium_variant,5yearly,2080,0.389
548,medium_variant,5yearly,2085,0.362
548,medium_variant,5yearly,2090,0.332
548,medium_variant,5yearly,2095,0.298
