country,variant,freq,year,netnumberofmigrants
531,estimates,5yearly,1950,2.619
531,estimates,5yearly,1955,-5.986
531,estimates,5yearly,1960,-7.752
531,estimates,5yearly,1965,-4.526
531,estimates,5yearly,1970,-5.0
531,estimates,5yearly,1975,-13.251
531,estimates,5yearly,1980,-8.464
531,estimates,5yearly,1985,-14.547
531,estimates,5yearly,1990,-11.517
531,estimates,5yearly,1995,-17.077
531,estimates,5yearly,2000,-6.07
531,estimates,5yearly,2005,15.363
531,estimates,5yearly,2010,6.817
531,medium_variant,5yearly,2015,2.573
531,medium_variant,5yearly,2020,2.573
531,medium_variant,5yearly,2025,2.573
531,medium_variant,5yearly,2030,2.573
531,medium_variant,5yearly,2035,2.573
531,medium_variant,5yearly,2040,2.573
531,medium_variant,5yearly,2045,2.573
531,medium_variant,5yearly,2050,2.448
531,medium_variant,5yearly,2055,2.317
531,medium_variant,5yearly,2060,2.188
531,medium_variant,5yearly,2065,2.058
531,medium_variant,5yearly,2070,1.932
531,medium_variant,5yearly,2075,1.802
531,medium_variant,5yearly,2080,1.677
531,medium_variant,5yearly,2085,1.543
531,medium_variant,5yearly,2090,1.417
531,medium_variant,5yearly,2095,1.286
531,estimates,5yearly,Regi,Curaçao
531,medium_variant,5yearly,Regi,Curaçao
