country,variant,freq,year,netnumberofmigrants
466,Estimates,5yearly,1950,-35.031
466,Estimates,5yearly,1955,-49.07
466,Estimates,5yearly,1960,-70.243
466,Estimates,5yearly,1965,-98.235
466,Estimates,5yearly,1970,-95.585
466,Estimates,5yearly,1975,-174.998
466,Estimates,5yearly,1980,-218.064
466,Estimates,5yearly,1985,-480.652
466,Estimates,5yearly,1990,-173.489
466,Estimates,5yearly,1995,-141.95
466,Estimates,5yearly,2000,-67.11
466,Estimates,5yearly,2005,-100.823
466,Estimates,5yearly,2010,-302.449
466,Medium_variant,5yearly,2015,-200
466,Medium_variant,5yearly,2020,-200
466,Medium_variant,5yearly,2025,-200
466,Medium_variant,5yearly,2030,-200
466,Medium_variant,5yearly,2035,-200
466,Medium_variant,5yearly,2040,-200
466,Medium_variant,5yearly,2045,-200
466,Medium_variant,5yearly,2050,-190
466,Medium_variant,5yearly,2055,-180
466,Medium_variant,5yearly,2060,-169.998
466,Medium_variant,5yearly,2065,-159.997
466,Medium_variant,5yearly,2070,-150
466,Medium_variant,5yearly,2075,-139.997
466,Medium_variant,5yearly,2080,-130.001
466,Medium_variant,5yearly,2085,-119.998
466,Medium_variant,5yearly,2090,-110.002
466,Medium_variant,5yearly,2095,-100
