country,variant,freq,year,netnumberofmigrants
214,estimates,5yearly,1950,-18.957
214,estimates,5yearly,1955,-31.722
214,estimates,5yearly,1960,-43.49
214,estimates,5yearly,1965,-56.172
214,estimates,5yearly,1970,-70.824
214,estimates,5yearly,1975,-87.098
214,estimates,5yearly,1980,-118.102
214,estimates,5yearly,1985,-134.47
214,estimates,5yearly,1990,-144.154
214,estimates,5yearly,1995,-150.146
214,estimates,5yearly,2000,-152.553
214,estimates,5yearly,2005,-153.773
214,estimates,5yearly,2010,-153.01
214,medium_variant,5yearly,2015,-151.333
214,medium_variant,5yearly,2020,-147.671
214,medium_variant,5yearly,2025,-140.346
214,medium_variant,5yearly,2030,-128.143
214,medium_variant,5yearly,2035,-128.145
214,medium_variant,5yearly,2040,-128.144
214,medium_variant,5yearly,2045,-128.143
214,medium_variant,5yearly,2050,-121.734
214,medium_variant,5yearly,2055,-115.328
214,medium_variant,5yearly,2060,-108.924
214,medium_variant,5yearly,2065,-102.518
214,medium_variant,5yearly,2070,-96.109
214,medium_variant,5yearly,2075,-89.702
214,medium_variant,5yearly,2080,-83.294
214,medium_variant,5yearly,2085,-76.889
214,medium_variant,5yearly,2090,-70.478
214,medium_variant,5yearly,2095,-64.074
