country,variant,freq,year,netnumberofmigrants
50,estimates,5yearly,1950,-55.096
50,estimates,5yearly,1955,1.484
50,estimates,5yearly,1960,-142.378
50,estimates,5yearly,1965,-161.822
50,estimates,5yearly,1970,-2977.854
50,estimates,5yearly,1975,-1076.732
50,estimates,5yearly,1980,-787.467
50,estimates,5yearly,1985,-219.363
50,estimates,5yearly,1990,-798.161
50,estimates,5yearly,1995,-756.121
50,estimates,5yearly,2000,-1541.457
50,estimates,5yearly,2005,-3570.954
50,estimates,5yearly,2010,-2526.483
50,medium_variant,5yearly,2015,-2350.001
50,medium_variant,5yearly,2020,-1500.0
50,medium_variant,5yearly,2025,-1500.002
50,medium_variant,5yearly,2030,-1499.999
50,medium_variant,5yearly,2035,-1499.999
50,medium_variant,5yearly,2040,-1499.999
50,medium_variant,5yearly,2045,-1499.999
50,medium_variant,5yearly,2050,-1424.998
50,medium_variant,5yearly,2055,-1350.001
50,medium_variant,5yearly,2060,-1275.0
50,medium_variant,5yearly,2065,-1199.999
50,medium_variant,5yearly,2070,-1125.001
50,medium_variant,5yearly,2075,-1049.997
50,medium_variant,5yearly,2080,-975.002
50,medium_variant,5yearly,2085,-900.002
50,medium_variant,5yearly,2090,-824.998
50,medium_variant,5yearly,2095,-750.002
50,estimates,5yearly,Regi,Bangladesh
50,medium_variant,5yearly,Regi,Bangladesh
