country,variant,freq,year,netnumberofmigrants
626,Estimates,5yearly,1950,0.474
626,Estimates,5yearly,1955,1.682
626,Estimates,5yearly,1960,0.67
626,Estimates,5yearly,1965,0.864
626,Estimates,5yearly,1970,2.242
626,Estimates,5yearly,1975,-93.784
626,Estimates,5yearly,1980,10.3
626,Estimates,5yearly,1985,-4.85
626,Estimates,5yearly,1990,-4.186
626,Estimates,5yearly,1995,-156.056
626,Estimates,5yearly,2000,0.012
626,Estimates,5yearly,2005,-104.946
626,Estimates,5yearly,2010,-50.004
626,Medium_variant,5yearly,2015,-50.004
626,Medium_variant,5yearly,2020,-50.004
626,Medium_variant,5yearly,2025,-50.004
626,Medium_variant,5yearly,2030,-50.004
626,Medium_variant,5yearly,2035,-50.004
626,Medium_variant,5yearly,2040,-50.004
626,Medium_variant,5yearly,2045,-50.004
626,Medium_variant,5yearly,2050,-47.5
626,Medium_variant,5yearly,2055,-45
626,Medium_variant,5yearly,2060,-42.496
626,Medium_variant,5yearly,2065,-40.004
626,Medium_variant,5yearly,2070,-37.5
626,Medium_variant,5yearly,2075,-35.002
626,Medium_variant,5yearly,2080,-32.496
626,Medium_variant,5yearly,2085,-30
626,Medium_variant,5yearly,2090,-27.502
626,Medium_variant,5yearly,2095,-25.002
