country,variant,freq,year,netnumberofmigrants
68,estimates,5yearly,1950,-31.997
68,estimates,5yearly,1955,-30.002
68,estimates,5yearly,1960,-34.003
68,estimates,5yearly,1965,-37.001
68,estimates,5yearly,1970,-42.998
68,estimates,5yearly,1975,-60.007
68,estimates,5yearly,1980,-87.002
68,estimates,5yearly,1985,-106.998
68,estimates,5yearly,1990,-90.997
68,estimates,5yearly,1995,-83.002
68,estimates,5yearly,2000,-89.995
68,estimates,5yearly,2005,-84.003
68,estimates,5yearly,2010,-61.794
68,mediumvariant,5yearly,2015,-50.005
68,mediumvariant,5yearly,2020,-40.3
68,mediumvariant,5yearly,2025,-31.699
68,mediumvariant,5yearly,2030,-24.391
68,mediumvariant,5yearly,2035,-24.388
68,mediumvariant,5yearly,2040,-24.392
68,mediumvariant,5yearly,2045,-24.393
68,mediumvariant,5yearly,2050,-23.173
68,mediumvariant,5yearly,2055,-21.951
68,mediumvariant,5yearly,2060,-20.731
68,mediumvariant,5yearly,2065,-19.511
68,mediumvariant,5yearly,2070,-18.295
68,mediumvariant,5yearly,2075,-17.074
68,mediumvariant,5yearly,2080,-15.855
68,mediumvariant,5yearly,2085,-14.636
68,mediumvariant,5yearly,2090,-13.416
68,mediumvariant,5yearly,2095,-12.195
