country,variant,freq,year,netnumberofmigrants
226,estimates,5yearly,1950,0
226,estimates,5yearly,1955,0
226,estimates,5yearly,1960,2.999
226,estimates,5yearly,1965,5.001
226,estimates,5yearly,1970,-70
226,estimates,5yearly,1975,-29.997
226,estimates,5yearly,1980,65.001
226,estimates,5yearly,1985,20
226,estimates,5yearly,1990,20.004
226,estimates,5yearly,1995,35.002
226,estimates,5yearly,2000,50.003
226,estimates,5yearly,2005,80.003
226,estimates,5yearly,2010,90.001
226,medium_variant,5yearly,2015,79.999
226,medium_variant,5yearly,2020,60.003
226,medium_variant,5yearly,2025,45.002
226,medium_variant,5yearly,2030,30.001
226,medium_variant,5yearly,2035,30.001
226,medium_variant,5yearly,2040,24.999
226,medium_variant,5yearly,2045,20.003
226,medium_variant,5yearly,2050,19.002
226,medium_variant,5yearly,2055,18.002
226,medium_variant,5yearly,2060,17.003
226,medium_variant,5yearly,2065,16.001
226,medium_variant,5yearly,2070,15.004
226,medium_variant,5yearly,2075,14.005
226,medium_variant,5yearly,2080,13.003
226,medium_variant,5yearly,2085,12.002
226,medium_variant,5yearly,2090,11.003
226,medium_variant,5yearly,2095,10.004
