country,variant,freq,year,netnumberofmigrants
242,estimates,5yearly,1950,-3.286
242,estimates,5yearly,1955,-4.858
242,estimates,5yearly,1960,2.451
242,estimates,5yearly,1965,-9.567
242,estimates,5yearly,1970,-12.506
242,estimates,5yearly,1975,-20.709
242,estimates,5yearly,1980,-11.628
242,estimates,5yearly,1985,-66.875
242,estimates,5yearly,1990,-35.796
242,estimates,5yearly,1995,-42.26
242,estimates,5yearly,2000,-61.797
242,estimates,5yearly,2005,-28.754
242,estimates,5yearly,2010,-28.72
242,medium_variant,5yearly,2015,-20
242,medium_variant,5yearly,2020,-20
242,medium_variant,5yearly,2025,-20
242,medium_variant,5yearly,2030,-20
242,medium_variant,5yearly,2035,-20
242,medium_variant,5yearly,2040,-20
242,medium_variant,5yearly,2045,-20
242,medium_variant,5yearly,2050,-19
242,medium_variant,5yearly,2055,-18
242,medium_variant,5yearly,2060,-17
242,medium_variant,5yearly,2065,-16
242,medium_variant,5yearly,2070,-15
242,medium_variant,5yearly,2075,-14
242,medium_variant,5yearly,2080,-13
242,medium_variant,5yearly,2085,-12
242,medium_variant,5yearly,2090,-11
242,medium_variant,5yearly,2095,-10
